iter	Logloss
0	0.67993877
1	0.6654099022
2	0.6539631862
3	0.6419861206
4	0.6300650445
5	0.6195425563
6	0.6086320789
7	0.6003500009
8	0.5924752337
9	0.584415896
10	0.5787891666
11	0.5722342029
12	0.5673027817
13	0.5631267502
14	0.5571371288
15	0.551839086
16	0.5482816608
17	0.5434914661
18	0.5380111507
19	0.5349816266
20	0.5319664916
21	0.5290594325
22	0.5245122012
23	0.5219476944
24	0.5180559307
25	0.5148016868
26	0.5132930001
27	0.5117763076
28	0.5075652054
29	0.5056184243
30	0.5024692449
31	0.5011763333
32	0.5002882797
33	0.4965642081
34	0.4935889405
35	0.4893196067
36	0.4878477406
37	0.4852227478
38	0.4814937587
39	0.481029644
40	0.4798067397
41	0.4765422957
42	0.4742683055
43	0.4724217374
44	0.4719735595
45	0.4695703081
46	0.4689563483
47	0.4680876969
48	0.4675522567
49	0.4670423091
50	0.466645617
51	0.4633413091
52	0.4601545779
53	0.4582609709
54	0.457748187
55	0.4573604994
56	0.4558479733
57	0.4558041143
58	0.4539905843
59	0.4516832695
60	0.4508952992
61	0.4497521265
62	0.4486438252
63	0.4486167462
64	0.4471461845
65	0.4450101609
66	0.4443774776
67	0.4426526346
68	0.4425480282
69	0.442243505
70	0.4401261867
71	0.4396511601
72	0.4384260865
73	0.4383116426
74	0.4371922847
75	0.4370424705
76	0.4368127815
77	0.434454203
78	0.433788857
79	0.4336055999
80	0.4334768889
81	0.4333644935
82	0.4311116467
83	0.430200603
84	0.4301456782
85	0.4271281559
86	0.4266929142
87	0.426517351
88	0.4264966616
89	0.4248537059
90	0.4247041059
91	0.4233307258
92	0.4212814638
93	0.4200272054
94	0.4199856748
95	0.419284214
96	0.4182995972
97	0.4182373843
98	0.418235483
99	0.416971034
100	0.4151953856
101	0.4150351033
102	0.4150328314
103	0.4142978216
104	0.4116372825
105	0.4109515216
106	0.4109220882
107	0.4107917247
108	0.4106272738
109	0.4105943962
110	0.4098651902
111	0.4098594128
112	0.4098135363
113	0.408743135
114	0.4075985487
115	0.4075605959
116	0.4071190485
117	0.4071187496
118	0.4056996743
119	0.4044460381
120	0.4043924594
121	0.4037461564
122	0.4028098473
123	0.4027787263
124	0.4022417259
125	0.4021245403
126	0.402092506
127	0.4019307519
128	0.4019306829
129	0.4010421737
130	0.4007115674
131	0.4006799904
132	0.3987777707
133	0.3980568565
134	0.3971141327
135	0.3957749294
136	0.3955090638
137	0.3954807748
138	0.3954697972
139	0.3954689816
140	0.3954576648
141	0.3953915327
142	0.3953765905
143	0.39537659
144	0.3953217106
145	0.393732986
146	0.3937182337
147	0.3936564164
148	0.3936373122
149	0.3936231848
150	0.3935142694
151	0.3933177062
152	0.3930474706
153	0.3925540345
154	0.3910240185
155	0.3909993322
156	0.3906746686
157	0.3906144759
158	0.3904507084
159	0.3904507077
160	0.390450707
161	0.3896099996
162	0.3890775444
163	0.3880886467
164	0.3875012075
165	0.3866231277
166	0.3862704788
167	0.3861339113
168	0.3861338724
169	0.3856167301
170	0.3856149687
171	0.3855963965
172	0.3845643065
173	0.3844887117
174	0.3844656642
175	0.3835517898
176	0.3821906656
177	0.3815103158
178	0.3814887749
179	0.3813589108
180	0.3798779376
181	0.3782816242
182	0.3773048127
183	0.3772483045
184	0.3772482934
185	0.3762868452
186	0.3759691231
187	0.3758855565
188	0.3758855352
189	0.3758787338
190	0.375392729
191	0.3753884887
192	0.3753876552
193	0.3749092877
194	0.3749054524
195	0.3748968837
196	0.3742485586
197	0.3734202349
198	0.3734200812
199	0.3733151704
200	0.3724867415
201	0.3718933545
202	0.3718932532
203	0.3718929005
204	0.3718610333
205	0.3718039763
206	0.3712408467
207	0.3712251662
208	0.3709518077
209	0.3698039277
210	0.3689801906
211	0.3683319943
212	0.3683188281
213	0.3683158235
214	0.3682618284
215	0.3682317446
216	0.3677281829
217	0.3677012324
218	0.3673040388
219	0.3669934292
220	0.3669318288
221	0.3658657315
222	0.3652264264
223	0.3649358349
224	0.3649357938
225	0.3649294304
226	0.3644715745
227	0.3644588957
228	0.3644550768
229	0.3644043779
230	0.3639548289
231	0.3635921077
232	0.3633355976
233	0.3631916035
234	0.3631914462
235	0.3631425822
236	0.3631424327
237	0.3631288632
238	0.3625080909
239	0.3616108324
240	0.3602679833
241	0.3601704698
242	0.3588645096
243	0.3584673376
244	0.3582498923
245	0.3574662476
246	0.3569789787
247	0.3563692947
248	0.3563692883
249	0.3562752768
250	0.3545085655
251	0.354057496
252	0.3540358692
253	0.3535728593
254	0.3534098247
255	0.3533959291
256	0.352783305
257	0.3521717508
258	0.3520955345
259	0.3511811061
260	0.3510760174
261	0.3509322655
262	0.3501001172
263	0.3500961095
264	0.3499251805
265	0.348937374
266	0.3489371659
267	0.3483408836
268	0.3481331486
269	0.3476398323
270	0.3475560154
271	0.3474961669
272	0.3474379593
273	0.3474377948
274	0.346995659
275	0.3466081342
276	0.3465275146
277	0.3464550978
278	0.3459932117
279	0.3453486266
280	0.3445031719
281	0.3441197682
282	0.3431873422
283	0.3420712184
284	0.3419663645
285	0.3414476513
286	0.3410689019
287	0.3409463139
288	0.3402053299
289	0.3400908766
290	0.3390195388
291	0.3375570848
292	0.3366668417
293	0.3362473681
294	0.3362432576
295	0.3357228534
296	0.3347570939
297	0.3344986619
298	0.3338938898
299	0.3334109695
300	0.3333459134
301	0.3330391916
302	0.3324776805
303	0.3321638137
304	0.3315574783
305	0.33109767
306	0.3305016967
307	0.3303470595
308	0.3300686255
309	0.3294931484
310	0.3286513478
311	0.3285195421
312	0.328335622
313	0.3282332298
314	0.3267991698
315	0.3261659401
316	0.3254636597
317	0.3254587271
318	0.3253253927
319	0.3246564824
320	0.3240561441
321	0.3236701028
322	0.3232395877
323	0.3229657978
324	0.3225364751
325	0.3220529518
326	0.3218523512
327	0.321227552
328	0.3199788003
329	0.319978675
330	0.3194226602
331	0.3192091871
332	0.3187722834
333	0.3183446648
334	0.3176031224
335	0.3174309938
336	0.3172978709
337	0.3166791699
338	0.3166756812
339	0.3157522121
340	0.3152661156
341	0.3144576354
342	0.313657999
343	0.3133048366
344	0.3128416075
345	0.3127233603
346	0.3124157323
347	0.3112364414
348	0.3103868611
349	0.3099972522
350	0.309193951
351	0.3088381538
352	0.3075898256
353	0.3074030434
354	0.3070785521
355	0.3065165105
356	0.3062456544
357	0.3061715795
358	0.3060372436
359	0.3057495012
360	0.3054897323
361	0.3052277276
362	0.3050754249
363	0.3043320116
364	0.3035077846
365	0.3029658174
366	0.3024700423
367	0.302329732
368	0.3018691845
369	0.3011907998
370	0.3009071786
371	0.3003911406
372	0.3003405365
373	0.2998599848
374	0.2993805035
375	0.2992686363
376	0.2991726624
377	0.2989823678
378	0.298612236
379	0.2979268217
380	0.2976586472
381	0.2972416043
382	0.2968985236
383	0.2967780713
384	0.2963455574
385	0.2959356355
386	0.2957085498
387	0.2948464068
388	0.2946552974
389	0.2946524452
390	0.2944237182
391	0.2944126965
392	0.2939016205
393	0.2935855843
394	0.2934820138
395	0.2932195796
396	0.292020558
397	0.2918930407
398	0.2917778622
399	0.2915273792
400	0.2912679025
401	0.2908385122
402	0.2900494908
403	0.2897679415
404	0.2892577937
405	0.2889568555
406	0.2887543878
407	0.2882937788
408	0.2882915253
409	0.2879148201
410	0.2875023687
411	0.2873011355
412	0.287111861
413	0.2866734245
414	0.2864125342
415	0.2862157973
416	0.2859413162
417	0.2857083573
418	0.2851671068
419	0.2850878173
420	0.2849498134
