iter	Passed	Remaining
167	1092	31408
168	1101	31490
169	1111	31571
170	1119	31612
171	1121	31479
172	1130	31534
173	1139	31601
174	1140	31435
175	1149	31508
176	1150	31353
177	1160	31431
178	1161	31269
179	1163	31147
180	1171	31195
181	1172	31044
182	1173	30889
183	1182	30950
184	1192	31039
185	1194	30926
186	1203	30982
187	1213	31051
188	1216	30957
189	1225	31020
190	1231	31018
191	1233	30900
192	1243	30969
193	1245	30860
194	1246	30724
195	1256	30789
196	1268	30934
197	1270	30821
198	1271	30684
199	1281	30754
200	1283	30643
201	1292	30702
202	1294	30579
203	1303	30639
204	1305	30537
205	1315	30602
206	1320	30574
207	1321	30440
208	1322	30305
209	1330	30348
210	1331	30218
211	1332	30086
212	1340	30136
213	1350	30203
214	1360	30286
215	1370	30357
216	1381	30440
217	1382	30328
218	1392	30400
219	1393	30272
220	1402	30330
221	1404	30224
222	1414	30295
223	1424	30367
224	1433	30427
225	1443	30501
226	1454	30573
227	1455	30465
228	1466	30562
229	1476	30616
230	1477	30511
231	1478	30386
232	1487	30423
233	1495	30457
234	1504	30505
235	1514	30576
236	1522	30606
237	1532	30669
238	1538	30647
239	1539	30533
240	1549	30591
241	1558	30650
242	1567	30693
243	1577	30749
244	1586	30781
245	1594	30819
246	1603	30862
247	1613	30909
248	1622	30954
249	1631	30993
250	1640	31029
251	1650	31092
252	1659	31145
253	1671	31228
254	1680	31272
255	1690	31319
256	1699	31357
257	1707	31392
258	1717	31443
259	1720	31371
260	1729	31409
261	1733	31349
262	1735	31263
263	1736	31150
264	1737	31046
265	1746	31088
266	1748	30991
267	1750	30899
268	1755	30876
269	1764	30919
270	1766	30826
271	1776	30871
272	1784	30899
273	1794	30948
274	1803	30985
275	1812	31019
276	1820	31046
277	1829	31082
278	1839	31129
279	1849	31170
280	1863	31290
281	1865	31207
282	1878	31315
283	1881	31246
284	1891	31293
285	1901	31339
286	1911	31388
287	1922	31456
288	1933	31520
289	1944	31589
290	1955	31642
291	1957	31563
292	1959	31475
293	1972	31576
294	1975	31511
295	1987	31587
296	1998	31645
297	2009	31713
298	2012	31640
299	2021	31666
300	2030	31693
301	2033	31633
302	2042	31655
303	2054	31731
304	2064	31778
305	2077	31862
306	2089	31936
307	2098	31975
308	2107	31995
309	2116	32021
310	2126	32054
311	2136	32100
312	2146	32148
313	2152	32120
314	2161	32153
315	2170	32173
316	2180	32211
317	2189	32236
318	2199	32272
319	2208	32304
320	2218	32343
321	2231	32412
322	2240	32446
323	2251	32488
324	2263	32563
325	2277	32658
326	2290	32738
327	2303	32806
328	2314	32864
329	2325	32904
330	2334	32930
331	2343	32950
332	2357	33033
333	2367	33067
334	2376	33087
335	2385	33112
336	2394	33131
337	2403	33147
338	2412	33169
339	2421	33188
340	2430	33213
341	2432	33131
342	2441	33153
343	2445	33096
344	2454	33121
345	2464	33154
346	2474	33186
347	2485	33230
348	2497	33280
349	2505	33293
350	2515	33313
351	2525	33344
352	2535	33377
353	2545	33401
354	2554	33418
355	2563	33436
356	2572	33454
357	2581	33468
358	2590	33484
359	2599	33500
360	2607	33512
361	2616	33522
362	2625	33538
363	2634	33548
364	2643	33566
365	2653	33590
366	2661	33603
367	2672	33635
368	2681	33652
369	2691	33681
370	2700	33694
371	2709	33710
372	2718	33721
373	2727	33733
374	2736	33747
375	2746	33770
376	2755	33790
377	2764	33807
378	2774	33825
379	2782	33834
380	2792	33851
381	2800	33860
382	2806	33831
383	2815	33840
384	2824	33856
385	2834	33877
386	2843	33889
387	2851	33891
388	2860	33905
389	2868	33913
390	2878	33934
391	2887	33945
392	2899	33985
393	2908	34000
394	2917	34014
395	2927	34032
396	2936	34049
397	2946	34075
398	2956	34093
399	2965	34103
400	2974	34117
401	2983	34128
402	2992	34137
403	3002	34151
404	3011	34166
405	3019	34171
406	3029	34184
407	3038	34196
408	3047	34205
409	3057	34227
410	3066	34240
411	3077	34275
412	3087	34294
413	3090	34229
414	3102	34280
415	3112	34299
416	3121	34310
417	3131	34323
418	3140	34340
419	3149	34348
420	3160	34372
421	3170	34390
422	3179	34403
423	3188	34412
424	3198	34426
425	3208	34452
426	3219	34475
427	3227	34480
428	3238	34504
429	3247	34516
430	3257	34534
431	3267	34548
432	3276	34558
433	3288	34601
434	3306	34700
435	3320	34763
436	3334	34820
437	3346	34855
438	3355	34860
439	3364	34869
440	3374	34881
441	3383	34886
442	3384	34816
443	3393	34822
444	3403	34836
445	3412	34844
446	3421	34850
447	3430	34857
448	3441	34877
449	3450	34884
450	3459	34896
451	3468	34904
452	3478	34917
453	3488	34928
454	3498	34942
455	3510	34981
456	3520	34993
457	3530	35013
458	3539	35020
459	3548	35025
460	3558	35039
461	3567	35043
462	3576	35044
463	3585	35053
464	3596	35070
465	3605	35083
466	3614	35085
467	3623	35088
468	3632	35092
469	3640	35088
470	3649	35090
471	3658	35092
472	3666	35094
473	3676	35105
474	3687	35128
475	3700	35173
476	3722	35298
477	3737	35353
478	3758	35472
479	3769	35498
480	3780	35517
481	3783	35468
482	3800	35539
483	3812	35568
484	3821	35571
485	3830	35580
486	3839	35579
487	3848	35581
488	3858	35593
489	3867	35592
490	3876	35598
491	3886	35612
492	3896	35620
493	3906	35636
494	3916	35640
495	3917	35573
496	3926	35579
497	3931	35542
498	3941	35553
499	3950	35557
500	3959	35557
501	3968	35555
502	3977	35561
503	3987	35571
504	3996	35570
505	4004	35563
506	4013	35568
507	4023	35577
508	4033	35591
509	4042	35594
510	4051	35594
511	4061	35605
512	4071	35608
513	4080	35617
514	4091	35628
515	4104	35669
516	4113	35673
517	4124	35690
518	4133	35692
519	4143	35696
520	4152	35695
521	4160	35692
522	4169	35695
523	4179	35702
524	4188	35699
525	4197	35706
526	4199	35646
527	4209	35653
528	4220	35667
529	4229	35672
530	4238	35668
531	4246	35666
532	4256	35669
533	4266	35681
534	4275	35683
535	4287	35703
536	4314	35861
537	4328	35896
538	4340	35920
539	4349	35924
540	4359	35928
541	4369	35937
542	4378	35940
543	4387	35941
544	4390	35888
545	4394	35845
546	4403	35848
547	4413	35852
548	4422	35853
549	4432	35860
550	4441	35862
551	4450	35863
552	4458	35854
553	4467	35855
554	4478	35867
555	4487	35871
556	4498	35882
557	4509	35895
558	4519	35906
559	4533	35941
560	4542	35942
561	4552	35947
562	4561	35946
563	4571	35952
564	4580	35952
565	4589	35950
566	4597	35947
567	4606	35946
568	4615	35941
569	4624	35941
570	4634	35947
571	4643	35945
572	4652	35942
573	4661	35944
574	4670	35944
575	4680	35945
576	4689	35947
577	4699	35955
578	4709	35959
579	4720	35970
580	4730	35976
581	4731	35918
582	4741	35922
583	4750	35918
584	4759	35917
585	4768	35918
586	4777	35914
587	4786	35912
588	4795	35913
589	4804	35911
590	4813	35909
591	4822	35905
592	4832	35913
593	4840	35907
594	4850	35907
595	4859	35910
596	4868	35904
597	4870	35854
598	4879	35848
599	4888	35848
600	4899	35862
601	4909	35869
602	4920	35879
603	4930	35882
604	4939	35885
605	4949	35889
606	4958	35885
607	4967	35881
608	4976	35879
609	4985	35876
610	4994	35875
611	5004	35880
612	5013	35880
613	5022	35876
614	5033	35890
615	5043	35893
616	5053	35895
617	5061	35891
618	5071	35892
619	5081	35898
620	5090	35897
621	5100	35902
622	5113	35924
623	5124	35939
624	5134	35944
625	5138	35903
626	5148	35906
627	5157	35903
628	5168	35916
629	5177	35916
630	5186	35911
631	5196	35914
632	5205	35911
633	5215	35914
634	5225	35920
635	5227	35868
636	5236	35867
637	5246	35869
638	5255	35870
639	5266	35880
640	5276	35882
641	5285	35880
642	5296	35890
643	5310	35922
644	5327	35974
645	5340	35997
646	5352	36011
647	5361	36007
648	5370	36003
649	5379	36000
650	5389	36001
651	5391	35957
652	5401	35956
653	5410	35956
654	5421	35961
655	5431	35965
656	5440	35964
657	5450	35966
658	5459	35961
659	5469	35963
660	5478	35963
661	5487	35960
662	5498	35965
663	5508	35968
664	5517	35969
665	5533	36007
666	5543	36009
667	5552	36005
668	5561	36006
669	5571	36003
670	5580	36001
671	5588	35993
672	5597	35991
673	5607	35991
674	5617	35994
675	5626	35992
676	5636	35990
677	5645	35988
678	5654	35985
679	5656	35937
680	5666	35935
681	5675	35931
682	5685	35935
683	5693	35927
684	5703	35928
685	5713	35928
686	5724	35936
687	5734	35937
688	5743	35933
689	5751	35928
690	5753	35877
691	5761	35870
692	5771	35868
693	5780	35865
694	5781	35814
695	5790	35808
696	5800	35809
697	5809	35807
698	5818	35803
699	5827	35797
700	5836	35790
701	5845	35789
702	5854	35783
703	5863	35777
704	5871	35769
705	5879	35761
706	5888	35754
707	5897	35748
708	5906	35749
709	5916	35747
710	5926	35750
711	5936	35754
712	5945	35750
713	5954	35746
714	5964	35742
715	5972	35737
716	5981	35728
717	5991	35729
718	6000	35727
719	6009	35723
720	6019	35726
721	6029	35723
722	6038	35723
723	6047	35717
724	6056	35712
725	6065	35706
726	6069	35676
727	6078	35669
728	6087	35662
729	6095	35656
730	6104	35652
731	6115	35654
732	6125	35659
733	6136	35662
734	6146	35666
735	6155	35660
736	6163	35652
737	6173	35649
738	6182	35648
739	6191	35641
740	6199	35635
741	6209	35631
742	6218	35627
743	6226	35621
744	6235	35616
745	6244	35609
746	6254	35608
747	6263	35606
748	6273	35608
749	6282	35601
750	6291	35597
751	6302	35604
752	6314	35612
753	6319	35585
754	6332	35605
755	6346	35629
756	6352	35607
757	6365	35625
758	6375	35624
759	6384	35619
760	6393	35613
761	6401	35605
762	6411	35605
763	6420	35599
764	6430	35596
765	6439	35592
766	6447	35585
767	6456	35579
768	6466	35576
769	6474	35569
770	6483	35562
771	6492	35555
772	6501	35553
773	6511	35553
774	6521	35551
775	6533	35564
776	6543	35564
777	6552	35561
778	6561	35554
779	6570	35546
780	6579	35541
781	6588	35536
782	6596	35528
783	6605	35523
784	6614	35516
785	6623	35508
786	6631	35500
787	6640	35493
788	6649	35488
789	6658	35483
790	6667	35475
791	6676	35470
792	6684	35463
793	6693	35456
794	6702	35452
795	6711	35447
796	6721	35445
797	6731	35448
798	6740	35442
799	6749	35434
800	6758	35428
801	6766	35420
802	6775	35414
803	6784	35406
804	6793	35400
805	6803	35399
806	6812	35396
807	6821	35391
808	6830	35386
809	6839	35379
810	6848	35372
811	6857	35368
812	6865	35359
813	6874	35352
814	6882	35341
815	6891	35335
816	6900	35329
817	6910	35331
818	6920	35329
819	6931	35331
820	6940	35328
821	6949	35320
822	6958	35314
823	6966	35308
824	6975	35300
825	6985	35297
826	6993	35288
827	7003	35286
828	7012	35284
829	7032	35329
830	7049	35367
831	7071	35424
832	7087	35456
833	7107	35503
834	7124	35539
835	7137	35549
836	7146	35543
837	7155	35539
838	7165	35536
839	7173	35527
840	7182	35518
841	7192	35516
842	7201	35511
843	7211	35509
844	7220	35505
845	7229	35498
846	7239	35497
847	7248	35491
848	7258	35486
849	7266	35479
850	7275	35473
851	7285	35469
852	7294	35462
853	7303	35457
854	7316	35469
855	7321	35442
856	7341	35490
857	7354	35505
858	7365	35506
859	7375	35504
860	7384	35498
861	7394	35498
862	7403	35491
863	7412	35483
864	7421	35477
865	7430	35473
866	7439	35465
867	7448	35458
868	7458	35454
869	7467	35447
870	7476	35442
871	7485	35434
872	7494	35431
873	7504	35428
874	7513	35419
875	7523	35417
876	7532	35412
877	7542	35409
878	7551	35404
879	7560	35397
880	7569	35390
881	7578	35381
882	7586	35374
883	7596	35368
884	7604	35360
885	7613	35354
886	7623	35350
887	7632	35341
888	7641	35335
889	7650	35328
890	7658	35319
891	7667	35309
892	7675	35300
893	7684	35292
894	7693	35286
895	7703	35283
896	7712	35277
897	7721	35270
898	7731	35268
899	7740	35264
900	7755	35283
901	7765	35279
902	7774	35273
903	7783	35266
904	7792	35258
905	7802	35255
906	7810	35244
907	7819	35238
908	7828	35230
909	7836	35221
910	7845	35214
911	7854	35205
912	7862	35197
913	7871	35187
914	7880	35181
915	7889	35174
916	7898	35169
917	7907	35162
918	7916	35152
919	7925	35146
920	7934	35140
921	7947	35153
922	7952	35126
923	7962	35124
924	7972	35122
925	7981	35113
926	7990	35107
927	8000	35103
928	8010	35101
929	8019	35096
930	8028	35088
931	8037	35081
932	8046	35074
933	8054	35065
934	8064	35060
935	8073	35054
936	8075	35015
937	8085	35012
938	8094	35005
939	8104	35002
940	8113	34996
941	8122	34991
942	8133	34991
943	8142	34987
944	8153	34987
945	8164	34986
946	8173	34980
947	8182	34972
948	8191	34965
949	8196	34942
950	8205	34933
951	8214	34927
952	8222	34919
953	8232	34913
954	8241	34906
955	8250	34900
956	8259	34892
957	8268	34884
958	8277	34878
959	8287	34874
960	8297	34873
961	8306	34867
962	8315	34858
963	8326	34860
964	8335	34851
965	8345	34851
966	8355	34845
967	8364	34841
968	8374	34836
969	8384	34832
970	8393	34826
971	8402	34819
972	8410	34809
973	8419	34802
974	8429	34796
975	8437	34788
976	8447	34782
977	8455	34773
978	8464	34765
979	8473	34758
980	8482	34751
981	8490	34741
982	8499	34732
983	8501	34698
984	8510	34688
985	8518	34678
986	8527	34671
987	8536	34664
988	8546	34660
989	8558	34667
990	8570	34669
991	8579	34664
992	8589	34661
993	8598	34651
994	8606	34642
995	8615	34633
996	8623	34625
997	8632	34615
998	8634	34581
999	8644	34576
1000	8653	34568
1001	8661	34561
1002	8670	34552
1003	8679	34546
1004	8688	34538
1005	8697	34528
1006	8705	34520
1007	8714	34510
1008	8723	34505
1009	8732	34496
1010	8741	34488
1011	8750	34484
1012	8761	34482
1013	8770	34475
1014	8779	34469
1015	8787	34459
1016	8796	34450
1017	8804	34441
1018	8813	34430
1019	8821	34421
1020	8830	34412
1021	8838	34403
1022	8846	34392
1023	8855	34385
1024	8864	34378
1025	8874	34371
1026	8883	34367
1027	8892	34359
1028	8901	34349
1029	8910	34343
1030	8919	34336
1031	8928	34329
1032	8938	34327
1033	8948	34321
1034	8959	34324
1035	8970	34322
1036	8980	34321
1037	8989	34313
1038	8998	34305
1039	9007	34297
1040	9015	34287
1041	9024	34279
1042	9033	34273
1043	9043	34268
1044	9052	34259
1045	9061	34253
1046	9070	34247
1047	9080	34241
1048	9089	34235
1049	9098	34228
1050	9107	34220
1051	9116	34213
1052	9126	34208
1053	9134	34199
1054	9145	34196
1055	9154	34192
1056	9165	34191
1057	9175	34188
1058	9186	34185
1059	9195	34177
1060	9204	34170
1061	9213	34164
1062	9222	34156
1063	9232	34151
1064	9241	34145
1065	9250	34138
1066	9259	34131
1067	9268	34123
1068	9277	34116
1069	9287	34112
1070	9296	34104
1071	9305	34095
1072	9314	34090
1073	9323	34083
1074	9332	34075
1075	9342	34070
1076	9354	34074
1077	9378	34119
1078	9391	34128
1079	9397	34109
1080	9409	34112
1081	9419	34108
1082	9428	34099
1083	9437	34092
1084	9445	34083
1085	9455	34077
1086	9463	34068
1087	9472	34059
1088	9482	34055
1089	9491	34047
1090	9500	34038
1091	9502	34006
1092	9510	33996
1093	9520	33990
1094	9528	33981
1095	9537	33972
1096	9546	33965
1097	9555	33956
1098	9565	33953
1099	9576	33952
1100	9585	33946
1101	9597	33947
1102	9608	33948
1103	9620	33950
1104	9632	33951
1105	9644	33954
1106	9654	33950
1107	9664	33946
1108	9675	33946
1109	9686	33947
1110	9696	33943
1111	9706	33938
1112	9717	33936
1113	9729	33939
1114	9743	33949
1115	9754	33948
1116	9764	33945
1117	9775	33941
1118	9783	33932
1119	9789	33914
1120	9798	33904
1121	9807	33896
1122	9816	33890
1123	9826	33884
1124	9835	33876
1125	9846	33875
1126	9854	33866
1127	9863	33857
1128	9872	33850
1129	9883	33847
1130	9893	33843
1131	9902	33837
1132	9911	33829
1133	9921	33825
1134	9930	33817
1135	9945	33827
1136	9957	33831
1137	9967	33825
1138	9977	33822
1139	9987	33818
1140	9996	33808
1141	10005	33802
1142	10015	33795
1143	10026	33794
1144	10035	33786
1145	10044	33779
1146	10053	33772
1147	10063	33768
1148	10074	33767
1149	10085	33765
1150	10096	33761
1151	10106	33757
1152	10117	33755
1153	10128	33754
1154	10138	33752
1155	10143	33728
1156	10155	33730
1157	10166	33729
1158	10175	33723
1159	10186	33721
1160	10197	33719
1161	10206	33711
1162	10216	33705
1163	10224	33696
1164	10233	33688
1165	10243	33682
1166	10253	33677
1167	10262	33667
1168	10271	33661
1169	10280	33654
1170	10289	33645
1171	10299	33640
1172	10308	33631
1173	10316	33621
1174	10325	33612
1175	10334	33604
1176	10343	33596
1177	10353	33591
1178	10363	33585
1179	10372	33578
1180	10386	33587
1181	10396	33581
1182	10405	33572
1183	10414	33565
1184	10423	33556
1185	10432	33548
1186	10440	33539
1187	10450	33532
1188	10458	33522
1189	10467	33513
1190	10475	33502
1191	10484	33493
1192	10493	33486
1193	10502	33478
1194	10511	33469
1195	10520	33461
1196	10529	33453
1197	10541	33453
1198	10551	33448
1199	10559	33439
1200	10569	33432
1201	10579	33427
1202	10590	33425
1203	10599	33416
1204	10607	33408
1205	10617	33400
1206	10625	33392
1207	10634	33382
1208	10643	33372
1209	10651	33363
1210	10660	33354
1211	10669	33345
1212	10678	33336
1213	10686	33328
1214	10695	33319
1215	10704	33311
1216	10713	33302
1217	10722	33294
1218	10731	33287
1219	10740	33278
1220	10749	33271
1221	10760	33268
1222	10775	33278
1223	10788	33281
1224	10799	33280
1225	10809	33276
1226	10819	33268
1227	10828	33260
1228	10837	33252
1229	10846	33244
1230	10855	33237
1231	10864	33228
1232	10873	33219
1233	10883	33213
1234	10891	33203
1235	10899	33193
1236	10910	33188
1237	10919	33180
1238	10928	33173
1239	10937	33166
1240	10946	33158
1241	10958	33156
1242	10968	33151
1243	10979	33149
1244	10990	33146
1245	10999	33139
1246	11008	33130
1247	11013	33112
1248	11024	33108
1249	11034	33103
1250	11044	33097
1251	11054	33091
1252	11067	33097
1253	11080	33099
1254	11092	33101
1255	11103	33097
1256	11114	33096
1257	11126	33096
1258	11140	33103
1259	11151	33099
1260	11161	33096
1261	11173	33094
1262	11187	33101
1263	11199	33103
1264	11210	33100
1265	11219	33092
1266	11229	33085
1267	11239	33080
1268	11242	33054
1269	11251	33045
1270	11259	33035
1271	11268	33026
1272	11277	33016
1273	11285	33006
1274	11294	32998
1275	11303	32990
1276	11313	32984
1277	11322	32974
1278	11332	32968
1279	11342	32962
1280	11352	32957
1281	11362	32953
1282	11373	32949
1283	11382	32942
1284	11393	32938
1285	11402	32931
1286	11413	32927
1287	11422	32919
1288	11431	32910
1289	11441	32904
1290	11450	32895
1291	11458	32885
1292	11466	32874
1293	11475	32864
1294	11484	32856
1295	11492	32846
1296	11502	32838
1297	11510	32829
1298	11519	32820
1299	11528	32811
1300	11537	32803
1301	11546	32795
1302	11554	32784
1303	11564	32776
1304	11573	32770
1305	11583	32763
1306	11593	32759
1307	11602	32749
1308	11611	32740
1309	11620	32733
1310	11631	32729
1311	11641	32724
1312	11649	32713
1313	11658	32705
1314	11667	32696
1315	11676	32687
1316	11685	32678
1317	11694	32669
1318	11703	32660
1319	11711	32651
1320	11721	32643
1321	11730	32635
1322	11739	32628
1323	11748	32620
1324	11758	32611
1325	11766	32602
1326	11779	32605
1327	11796	32616
1328	11809	32620
1329	11820	32618
1330	11831	32614
1331	11840	32607
1332	11850	32598
1333	11858	32589
1334	11867	32581
1335	11876	32571
1336	11885	32563
1337	11895	32555
1338	11904	32548
1339	11913	32539
1340	11922	32531
1341	11933	32527
1342	11942	32519
1343	11951	32510
1344	11960	32502
1345	11969	32495
1346	11979	32487
1347	11994	32495
1348	12006	32495
1349	12017	32490
1350	12026	32484
1351	12036	32478
1352	12046	32470
1353	12055	32462
1354	12064	32453
1355	12073	32444
1356	12082	32436
1357	12091	32427
1358	12100	32419
1359	12109	32410
1360	12118	32402
1361	12128	32396
1362	12138	32389
1363	12148	32383
1364	12157	32375
1365	12159	32348
1366	12169	32341
1367	12179	32334
1368	12187	32325
1369	12197	32320
1370	12207	32311
1371	12217	32305
1372	12225	32296
1373	12236	32291
1374	12245	32282
1375	12254	32274
1376	12262	32263
1377	12272	32256
1378	12281	32250
1379	12291	32241
1380	12299	32232
1381	12302	32207
1382	12311	32198
1383	12321	32192
1384	12330	32184
1385	12339	32175
1386	12349	32168
1387	12358	32160
1388	12367	32152
1389	12378	32147
1390	12388	32143
1391	12399	32139
1392	12409	32132
1393	12418	32123
1394	12427	32116
1395	12436	32106
1396	12445	32098
1397	12453	32088
1398	12462	32079
1399	12471	32070
1400	12480	32060
1401	12489	32051
1402	12497	32040
1403	12506	32032
1404	12515	32024
1405	12525	32016
1406	12533	32005
1407	12542	31998
1408	12551	31989
1409	12560	31980
1410	12569	31971
1411	12578	31963
1412	12587	31955
1413	12598	31951
1414	12608	31945
1415	12618	31938
1416	12627	31929
1417	12636	31920
1418	12645	31911
1419	12653	31901
1420	12662	31891
1421	12670	31881
1422	12680	31874
1423	12688	31864
1424	12697	31855
1425	12706	31845
1426	12715	31836
1427	12724	31829
1428	12733	31820
1429	12742	31812
1430	12751	31802
1431	12760	31793
1432	12769	31786
1433	12782	31786
1434	12831	31877
1435	12852	31897
1436	12867	31904
1437	12886	31920
1438	12898	31919
1439	12909	31915
1440	12920	31911
1441	12929	31901
1442	12938	31892
1443	12947	31883
1444	12956	31874
1445	12964	31865
1446	12974	31858
1447	12984	31850
1448	12997	31853
1449	13007	31847
1450	13017	31838
1451	13027	31834
1452	13037	31827
1453	13046	31817
1454	13055	31808
1455	13065	31801
1456	13073	31792
1457	13083	31784
1458	13092	31776
1459	13102	31769
1460	13111	31759
1461	13121	31752
1462	13130	31744
1463	13139	31735
1464	13147	31725
1465	13156	31716
1466	13165	31706
1467	13175	31699
1468	13185	31692
1469	13194	31685
1470	13206	31682
1471	13218	31680
1472	13227	31671
1473	13236	31662
1474	13244	31652
1475	13253	31643
1476	13262	31634
1477	13271	31625
1478	13281	31617
1479	13290	31609
1480	13299	31599
1481	13308	31592
1482	13318	31584
1483	13327	31576
1484	13336	31566
1485	13345	31557
1486	13347	31533
1487	13357	31525
1488	13365	31516
1489	13375	31508
1490	13378	31485
1491	13387	31476
1492	13397	31470
1493	13407	31462
1494	13417	31456
1495	13426	31448
1496	13435	31438
1497	13444	31429
1498	13453	31420
1499	13461	31410
1500	13470	31400
1501	13478	31390
1502	13488	31382
1503	13496	31372
1504	13505	31363
1505	13515	31357
1506	13524	31346
1507	13533	31338
1508	13542	31330
1509	13551	31320
1510	13560	31312
1511	13569	31302
1512	13578	31294
1513	13587	31285
1514	13602	31290
1515	13615	31291
1516	13625	31283
1517	13634	31275
1518	13643	31266
1519	13652	31257
1520	13661	31248
1521	13670	31238
1522	13679	31229
1523	13688	31220
1524	13697	31211
1525	13705	31201
1526	13717	31199
1527	13726	31189
1528	13735	31180
1529	13743	31170
1530	13752	31160
1531	13761	31151
1532	13769	31140
1533	13778	31131
1534	13791	31132
1535	13807	31138
1536	13821	31140
1537	13836	31146
1538	13846	31138
1539	13855	31129
1540	13865	31122
1541	13873	31112
1542	13882	31103
1543	13891	31094
1544	13900	31085
1545	13910	31077
1546	13919	31068
1547	13928	31059
1548	13937	31050
1549	13946	31042
1550	13956	31035
1551	13965	31025
1552	13973	31016
1553	13983	31008
1554	13992	30998
1555	14003	30994
1556	14014	30989
1557	14016	30965
1558	14026	30958
1559	14035	30950
1560	14040	30932
1561	14049	30923
1562	14058	30914
1563	14067	30905
1564	14076	30896
1565	14085	30887
1566	14096	30882
1567	14106	30876
1568	14115	30866
1569	14124	30857
1570	14133	30848
1571	14142	30838
1572	14150	30828
1573	14159	30818
1574	14169	30812
1575	14179	30805
1576	14188	30796
1577	14197	30788
1578	14209	30785
1579	14219	30779
1580	14229	30771
1581	14238	30762
1582	14247	30753
1583	14256	30745
1584	14265	30736
1585	14274	30726
1586	14283	30718
1587	14294	30712
1588	14304	30705
1589	14314	30699
1590	14323	30689
1591	14332	30681
1592	14341	30672
1593	14350	30662
1594	14359	30653
1595	14367	30643
1596	14377	30635
1597	14385	30626
1598	14396	30620
1599	14405	30612
1600	14431	30639
1601	14451	30652
1602	14467	30659
1603	14482	30662
1604	14496	30663
1605	14509	30662
1606	14521	30659
1607	14530	30651
1608	14539	30642
1609	14548	30633
1610	14557	30623
1611	14566	30614
1612	14574	30603
1613	14582	30593
1614	14592	30585
1615	14602	30578
1616	14611	30569
1617	14622	30565
1618	14631	30555
1619	14640	30545
1620	14649	30536
1621	14657	30526
1622	14666	30517
1623	14675	30507
1624	14684	30499
1625	14693	30490
1626	14703	30481
1627	14712	30472
1628	14720	30462
1629	14728	30451
1630	14738	30443
1631	14746	30433
1632	14756	30424
1633	14764	30414
1634	14773	30405
1635	14782	30397
1636	14792	30388
1637	14803	30383
1638	14816	30382
1639	14831	30386
1640	14842	30382
1641	14855	30380
1642	14865	30372
1643	14873	30362
1644	14882	30352
1645	14890	30342
1646	14895	30324
1647	14904	30314
1648	14914	30307
1649	14923	30299
1650	14932	30289
1651	14942	30282
1652	14950	30271
1653	14959	30262
1654	14969	30254
1655	14978	30247
1656	14989	30240
1657	15000	30236
1658	15010	30229
1659	15025	30231
1660	15036	30226
1661	15045	30217
1662	15054	30208
1663	15064	30201
1664	15073	30191
1665	15081	30182
1666	15091	30174
1667	15102	30167
1668	15110	30158
1669	15120	30150
1670	15129	30141
1671	15138	30132
1672	15147	30123
1673	15156	30114
1674	15165	30105
1675	15175	30096
1676	15185	30089
1677	15194	30081
1678	15204	30073
1679	15212	30063
