iter	Logloss
202	0.3684546644
203	0.3671976567
204	0.3671442101
205	0.3666793258
206	0.3666093125
207	0.3666093103
208	0.3666080496
209	0.3662476289
210	0.3662475898
211	0.3662475804
212	0.3658293213
213	0.364290559
214	0.3638934885
215	0.3630821107
216	0.3623120208
217	0.3623119833
218	0.3621425396
219	0.3621424435
220	0.3614215743
221	0.3614008167
222	0.3606601685
223	0.3588280575
224	0.3585959078
225	0.3575221521
226	0.3558345432
227	0.3558343359
228	0.3554761549
229	0.3550338173
230	0.3550337486
231	0.3550336987
232	0.354336704
233	0.3539818956
234	0.3538830981
235	0.3523280378
236	0.3516144438
237	0.3500341337
238	0.3499896798
239	0.3499885194
240	0.3479157306
241	0.3473624719
242	0.3471789799
243	0.346657901
244	0.3449517488
245	0.3442261401
246	0.3434371238
247	0.3427580283
248	0.3418695418
249	0.3413032514
250	0.3400808225
251	0.3388079882
252	0.3386758124
253	0.3382749273
254	0.3379822796
255	0.3365815753
256	0.3363110859
257	0.336093522
258	0.334934519
259	0.3348828994
260	0.3340616786
261	0.3339597657
262	0.3339309672
263	0.3339309144
264	0.3338736515
265	0.3331552741
266	0.3331552423
267	0.3331551647
268	0.3330495598
269	0.3324958937
270	0.3324900456
271	0.332117246
272	0.3315953861
273	0.3312859699
274	0.3302422657
275	0.3300294937
276	0.3298110769
277	0.3291579211
278	0.3288246587
279	0.3282527148
280	0.327344743
281	0.3273178872
282	0.3263160295
283	0.3262982066
284	0.3254872638
285	0.3252189708
286	0.3249881584
287	0.3243569964
288	0.323799286
289	0.323519703
290	0.3234387674
291	0.3234308184
292	0.3234306556
293	0.3225638514
294	0.3225592881
295	0.3220949984
296	0.3216553445
297	0.3208836925
298	0.3208514082
299	0.3203772158
300	0.3198982716
301	0.3196852667
302	0.3192288097
303	0.3181274272
304	0.3178648312
305	0.3175892147
306	0.316865656
307	0.3163932733
308	0.3159112191
309	0.3153500456
310	0.3141115039
311	0.3132408375
312	0.3121541441
313	0.3120248411
314	0.3111964148
315	0.3107826125
316	0.3104529394
317	0.309989384
318	0.3086533713
319	0.3081358564
320	0.30732109
321	0.3066444943
322	0.3057892162
323	0.3050426534
324	0.3045585282
325	0.3040029897
326	0.3036000092
327	0.3034757549
328	0.3025261705
329	0.3019796123
330	0.3008371611
331	0.3004309045
332	0.3000881135
333	0.2998581272
334	0.2985651902
335	0.29808494
336	0.2972274817
337	0.2965345014
338	0.2955573166
339	0.2943137299
340	0.2935485667
341	0.2935416996
342	0.2929320896
343	0.2929169858
344	0.292808526
345	0.2925264352
346	0.2923234723
347	0.2920844559
348	0.2919961478
349	0.2914318054
350	0.2911795
351	0.2909080039
352	0.2908690162
353	0.2904758313
354	0.2901500247
355	0.2898849183
356	0.2893798844
357	0.2889752038
358	0.2883517907
359	0.2881318402
360	0.2878273698
361	0.2876208456
362	0.2875671492
363	0.2864198176
364	0.2861359636
365	0.2858744336
366	0.2856180558
367	0.285446345
368	0.285145735
369	0.2844473573
370	0.2843005391
371	0.2839674711
372	0.283708346
373	0.2834390498
374	0.2826362103
375	0.2818985012
376	0.2816274459
377	0.2815368913
378	0.2811410279
379	0.2804502101
380	0.2795325645
381	0.2791599631
382	0.2791384687
383	0.2789080938
384	0.2785980932
385	0.278367254
386	0.2778211505
387	0.2777945825
388	0.2776675757
389	0.2772779668
390	0.276885686
391	0.2761074461
392	0.2757883876
393	0.2755882255
394	0.2754556163
395	0.274927851
396	0.2739439596
397	0.273422516
398	0.2732661971
399	0.2728520549
400	0.2723334281
401	0.2722759442
402	0.2721722559
403	0.2718913396
404	0.2714123491
405	0.2712803335
406	0.2710493979
407	0.270868363
408	0.2705042402
409	0.2701403725
410	0.2696209374
411	0.2695502126
412	0.2694647506
413	0.2694577392
414	0.2692154937
415	0.2688531682
416	0.2687871661
417	0.2687755029
418	0.2685993862
419	0.2680294197
420	0.2676801171
421	0.2667354589
422	0.2664834531
423	0.2661792128
424	0.2659907388
425	0.2657994514
426	0.26546518
427	0.2653347643
428	0.2651542198
429	0.2649192488
430	0.2647807058
431	0.2645400426
432	0.2639404274
433	0.2636627411
434	0.263157603
435	0.2630431089
436	0.2620604841
437	0.2620053147
438	0.2615968176
439	0.2614139374
440	0.2611681471
441	0.2611260607
442	0.2611245449
443	0.2606009438
444	0.2603304379
445	0.2601061602
446	0.2599210338
447	0.2596384313
448	0.2594926664
449	0.2589152726
450	0.2587657981
451	0.2586614097
452	0.2581512068
453	0.257622264
454	0.2573012115
455	0.2570982006
456	0.2568469138
457	0.2566193194
458	0.2564746484
459	0.2563281388
460	0.2561983128
461	0.2560733465
462	0.2556645841
463	0.2554290157
464	0.2551475908
465	0.2547175494
466	0.2540215423
467	0.2534884493
468	0.2533882107
469	0.2530825436
470	0.252299156
471	0.2520365193
472	0.2511982784
473	0.2508502037
474	0.2505835113
475	0.2505685649
476	0.2496344514
477	0.2495411029
478	0.249278475
479	0.249114895
480	0.2489584473
481	0.2489562503
482	0.248627306
483	0.2483693096
484	0.2477604891
485	0.2476438125
486	0.2475762158
487	0.2473434856
488	0.2471728687
489	0.2470665808
490	0.2466936301
491	0.2465066123
492	0.2456964613
493	0.245641041
494	0.2454897052
495	0.2454857109
496	0.2450990401
497	0.2450894491
498	0.2448535208
499	0.2444136768
500	0.2442547221
501	0.2438419539
502	0.2432441427
503	0.2430412514
504	0.2428521825
505	0.2427242388
506	0.2425576542
507	0.2418116169
508	0.2416382845
509	0.2413553816
510	0.2411160348
511	0.2408692064
512	0.2408089728
513	0.2403452616
514	0.2400984835
515	0.2398894244
516	0.2393480429
517	0.238555104
518	0.2377614938
519	0.237373767
520	0.2372662851
521	0.2370445193
522	0.236770893
523	0.2367110936
524	0.2363253001
525	0.2357735072
526	0.2357720939
527	0.2356023654
528	0.234899875
529	0.2344372208
530	0.234196824
531	0.2341014085
532	0.2339098115
533	0.2334742147
534	0.2328855089
535	0.2327555602
536	0.2326253358
537	0.2324465652
538	0.2319506923
539	0.2318859333
540	0.231766215
541	0.2315418574
542	0.2310348071
543	0.2309659823
544	0.2309562435
545	0.2309489365
546	0.2304887905
547	0.2297862159
548	0.2291392442
549	0.228769684
550	0.2286399473
551	0.2284500285
552	0.2284100352
553	0.2277627208
554	0.2275627023
555	0.2272390055
556	0.227149256
557	0.2267254424
558	0.2266534762
559	0.2262627718
560	0.2260355977
561	0.2257527832
562	0.2255275892
563	0.2254031734
564	0.2252913426
565	0.225089562
566	0.2247455461
567	0.2246404669
568	0.2244573827
569	0.2241900993
570	0.2239498099
571	0.2238560471
572	0.2235336704
573	0.2230800198
574	0.2229944451
575	0.2229654038
576	0.2227051741
577	0.2225808061
578	0.2224854609
579	0.2219334785
580	0.2215316689
581	0.221530142
582	0.221383778
583	0.2213089181
584	0.2211830685
585	0.2211075386
586	0.2208095728
587	0.2206769098
588	0.2203228438
589	0.2201814878
590	0.2200310832
591	0.2198953291
592	0.2198305173
593	0.2196568473
594	0.2196223794
595	0.219400744
596	0.2191582152
597	0.2191538503
598	0.2187128143
599	0.2185373669
600	0.2181210996
601	0.2177856436
602	0.2176124798
603	0.2175252917
604	0.2171662896
605	0.2170879805
606	0.2169544662
607	0.2166028965
608	0.2164111901
609	0.2159896378
610	0.2156647853
611	0.2151514668
612	0.2151257389
613	0.2148938351
614	0.2147384585
615	0.2146412884
616	0.2142278877
617	0.2140320981
618	0.2137577413
619	0.21347592
620	0.2131752298
621	0.212462142
622	0.2123121275
623	0.2118686552
624	0.211445612
625	0.2114413433
626	0.210980124
627	0.210744402
628	0.2106205679
629	0.2104471494
630	0.2102086476
631	0.2100740627
632	0.2098491074
633	0.2098032077
634	0.2094651757
635	0.2094600655
636	0.2093152016
637	0.2089381754
638	0.2086531342
639	0.2085131931
640	0.2083207528
641	0.2081596243
642	0.2077481053
643	0.2076106413
644	0.2068922215
645	0.2065155618
646	0.2061065892
647	0.2058967497
648	0.2053866451
649	0.2051622473
650	0.2049511143
651	0.2049467056
652	0.2047905513
653	0.2045937203
654	0.2043803443
655	0.2038489652
656	0.2034510379
657	0.2032481043
658	0.2029920714
659	0.2027897315
660	0.2024505407
661	0.2022523773
662	0.2019215689
663	0.2018693329
664	0.2017013273
665	0.2015581092
666	0.201530175
667	0.2012300353
668	0.2009512937
669	0.2008909961
670	0.2006048243
671	0.2005204407
672	0.2002309878
673	0.1998488435
674	0.1997366248
675	0.1995499251
676	0.199427701
677	0.1994249038
678	0.1993367365
679	0.199334883
680	0.1992437249
681	0.1991457597
682	0.1990667812
683	0.198951717
684	0.1986750885
685	0.1985648334
686	0.1983983485
687	0.1982301686
688	0.1981931425
689	0.1979099038
690	0.1979072158
691	0.1977671954
692	0.1973925335
693	0.1971589336
694	0.1971577695
695	0.1971135584
696	0.1963375112
697	0.1957414217
698	0.1956469811
699	0.1956270988
700	0.1954098566
701	0.1953151934
702	0.1950456462
703	0.1949412161
704	0.1948504068
705	0.1947447492
706	0.1944392878
707	0.194237742
708	0.1936434864
709	0.1935405979
710	0.1934506855
711	0.1930945262
712	0.1926173509
713	0.1925314317
714	0.192167047
715	0.1919603954
716	0.1918737208
717	0.1912755641
718	0.1910270285
719	0.1910161782
720	0.1908431286
721	0.1907609479
722	0.1906344742
723	0.1903758122
724	0.1902702098
725	0.1900358583
726	0.1900069546
727	0.190002842
728	0.1897164765
729	0.1894392528
730	0.1893075118
731	0.1890771002
732	0.1889571924
733	0.1886924867
734	0.1884516683
735	0.1883733475
736	0.1882928241
737	0.1881708757
738	0.1881064412
739	0.1880175891
740	0.1879067495
741	0.1875877388
742	0.1874953462
743	0.1872443002
744	0.1869709706
745	0.1868291413
746	0.1863799144
747	0.1863162262
748	0.1861888218
749	0.1860046956
750	0.1859196866
751	0.1858609655
752	0.1857938718
753	0.1857671158
754	0.185726774
755	0.185243159
756	0.1852175898
757	0.1846382907
758	0.1841705346
759	0.1837268057
760	0.1835749264
761	0.1831785803
762	0.1826421057
763	0.1823018888
764	0.181949287
765	0.1818928424
766	0.181786365
767	0.1815892161
768	0.1814973769
769	0.1814295789
770	0.1809359971
771	0.1808330292
772	0.1804911849
773	0.1801408152
774	0.1800814151
775	0.1799148255
776	0.1797346196
777	0.1796254504
778	0.1795632222
779	0.1793481902
780	0.1791221209
781	0.1788202322
782	0.178503513
783	0.178440106
784	0.1782661429
785	0.1781512712
786	0.1779296778
787	0.1776678809
788	0.1775599863
789	0.1774135995
790	0.17706217
791	0.1769308713
792	0.176849442
793	0.1766514062
794	0.176583864
795	0.1764136114
796	0.1762503873
797	0.1759997966
798	0.1757839969
799	0.1756601506
800	0.1754547218
801	0.1753571694
802	0.1751330626
803	0.1751093523
804	0.1748028292
805	0.1744788633
806	0.1744172631
807	0.1741005187
808	0.1738546338
809	0.1737678923
810	0.1735409542
811	0.1732698116
812	0.1731036884
813	0.1729385586
814	0.1728844371
815	0.1726454078
816	0.1723937817
817	0.1722006313
818	0.1720054456
819	0.1718808721
820	0.1717820019
821	0.1716774572
822	0.1716037114
823	0.1714552234
824	0.1712633059
825	0.1710467779
826	0.170929194
827	0.1706638195
828	0.1705473568
829	0.1704322086
830	0.170222461
831	0.1701671898
832	0.1701241681
833	0.1699744007
834	0.1697745855
835	0.1697352606
836	0.169608869
837	0.1694165555
838	0.169147011
839	0.168860346
840	0.168739452
841	0.1684507111
842	0.1684077938
843	0.1681194416
844	0.1680344764
845	0.1679767256
846	0.1678393331
847	0.1676895107
848	0.1676756984
849	0.1675540063
850	0.1674600408
851	0.1673742276
852	0.167262477
853	0.166949165
854	0.1668199602
855	0.166811784
856	0.1667607105
857	0.1665846109
858	0.1664499399
859	0.1663980759
860	0.1662190836
861	0.1658484994
862	0.165739975
863	0.1655449116
864	0.1654579757
865	0.1653810044
866	0.1650848776
867	0.1650305327
868	0.1649199959
869	0.1647602427
870	0.1646730856
871	0.1646180098
872	0.1644631789
873	0.164440122
874	0.1644146916
875	0.1641099796
876	0.164045572
877	0.1639713691
878	0.1638085678
879	0.1636148035
880	0.1632222617
881	0.1630433409
882	0.1629396718
883	0.1625338025
884	0.1623270966
885	0.1621507085
886	0.1621105473
887	0.1619312461
888	0.1618242312
889	0.1617525604
890	0.161471443
891	0.1612918151
892	0.161001818
893	0.1607092879
894	0.160576049
895	0.1605090142
896	0.1604572144
897	0.1604377829
898	0.1604173151
899	0.1602503799
900	0.1598186179
901	0.1596965317
902	0.1596460128
903	0.159454201
904	0.1593236772
905	0.159231794
906	0.1591728768
907	0.1590877625
908	0.1588547189
909	0.1586563024
910	0.1585993454
911	0.1584259632
912	0.1581868756
913	0.1581528573
914	0.15798681
915	0.1576142711
916	0.1575563992
917	0.1572466998
918	0.1571098242
919	0.1569509622
920	0.1567592393
921	0.1565293238
922	0.1565231634
923	0.1563827284
924	0.1560359753
925	0.1559409352
926	0.1557709055
927	0.1557219003
928	0.1556922466
929	0.155632655
930	0.1555589845
931	0.1553573681
932	0.1553104904
933	0.1552560136
934	0.1552178373
935	0.1550564162
936	0.1550551969
937	0.1549062551
938	0.1548616158
939	0.1547880706
940	0.154460765
941	0.154272367
942	0.1540369965
943	0.1539196661
944	0.1537604944
945	0.1536651342
946	0.1532734566
947	0.1529786201
948	0.1528289004
949	0.1528174138
950	0.1527999655
951	0.1526322031
952	0.1524775081
953	0.1523337441
954	0.1522489908
955	0.1519546422
956	0.1517834886
957	0.1517020069
958	0.1515351514
959	0.1514711205
960	0.1514051302
961	0.1511181091
962	0.1510728776
963	0.1508672171
964	0.1506720192
965	0.1506529408
966	0.1504938254
967	0.150370081
968	0.1503526151
969	0.1501436615
970	0.1499809952
971	0.149743242
972	0.1497047605
973	0.1495546628
974	0.1494144589
975	0.1491313812
976	0.1490314982
977	0.148780715
978	0.1484970097
979	0.1483132061
980	0.1482899415
981	0.1482673124
982	0.1481468292
983	0.1481445048
984	0.1480666918
985	0.1479680134
986	0.1477837987
987	0.1475590617
988	0.1474120595
989	0.1472991589
990	0.147248038
991	0.1470437303
992	0.1467087012
993	0.1466748223
994	0.1466050794
995	0.1464256155
996	0.1462790827
997	0.1462343597
998	0.1462330997
999	0.1461175582
1000	0.1457938091
1001	0.1456877326
1002	0.1456152016
1003	0.1455383269
1004	0.1451383819
1005	0.1449161086
1006	0.1446974003
1007	0.1446288359
1008	0.1444084583
1009	0.1442224303
1010	0.1441989921
1011	0.1440046386
1012	0.1439581562
1013	0.1437979725
1014	0.14365106
1015	0.1434816829
1016	0.1433522194
1017	0.1432375665
1018	0.1431345578
1019	0.143047433
1020	0.1428997584
1021	0.1428623779
1022	0.1428062746
1023	0.1425051392
1024	0.1424075014
1025	0.1423124336
1026	0.1422512868
1027	0.1421574245
1028	0.1420983757
1029	0.1420256606
1030	0.1417057237
1031	0.1414289519
1032	0.1410937793
1033	0.1409850312
1034	0.1408172899
1035	0.1406944518
1036	0.1406309109
1037	0.140493996
1038	0.1404380935
1039	0.1403317729
1040	0.1403192551
1041	0.1402784163
1042	0.1402271776
1043	0.1400053647
1044	0.1398866473
1045	0.139808814
1046	0.1397363103
1047	0.1394728501
1048	0.1393066004
1049	0.1390306454
1050	0.1389637734
1051	0.1389428539
1052	0.1388156437
1053	0.1386933429
1054	0.1386133468
1055	0.1385649403
1056	0.1384618033
1057	0.1382450124
1058	0.1381033595
1059	0.1379958102
1060	0.1378678595
1061	0.1378042564
1062	0.1377222584
1063	0.1375604195
1064	0.137517569
1065	0.1373830828
1066	0.1372227957
1067	0.1371435267
1068	0.1370623322
1069	0.137018911
1070	0.1367523341
1071	0.1367069021
1072	0.136582909
1073	0.1365488693
1074	0.1364227124
1075	0.1361323612
1076	0.1361021109
1077	0.1359265089
1078	0.1356980271
1079	0.1356963426
1080	0.1356615802
1081	0.1354587901
1082	0.1351931307
1083	0.1350784215
1084	0.134984926
1085	0.1349109596
1086	0.1347915921
1087	0.1347048842
1088	0.1345329482
1089	0.1345009782
1090	0.1342537122
1091	0.1342523049
1092	0.134088423
1093	0.1338566733
1094	0.1338036969
1095	0.1337715179
1096	0.1335837025
1097	0.1335420154
1098	0.1334751305
1099	0.1333176908
1100	0.133246578
1101	0.1330880467
1102	0.1329961793
1103	0.1329483577
1104	0.1327900141
1105	0.1327256209
1106	0.1324003749
1107	0.1322924839
1108	0.132190882
1109	0.1321263128
1110	0.1319747356
1111	0.1317050374
1112	0.1316436334
1113	0.1315662637
1114	0.1313747362
1115	0.1312518452
1116	0.1311726068
1117	0.1311377084
1118	0.1311040832
1119	0.1310190989
1120	0.1309516692
1121	0.1308295847
1122	0.1305320056
1123	0.1304150305
1124	0.1301368488
1125	0.130123944
1126	0.1300104712
1127	0.1298538592
1128	0.129831673
1129	0.1297172344
1130	0.1296538057
1131	0.1295772021
1132	0.1294547478
1133	0.1293290135
1134	0.1291311694
1135	0.128949406
1136	0.1287900996
1137	0.128716126
1138	0.1286564393
1139	0.1284915033
1140	0.1283857947
1141	0.1283510557
1142	0.1282444032
1143	0.1281789153
1144	0.1279735107
1145	0.1279338028
1146	0.1278935382
1147	0.1278105547
1148	0.1277254601
1149	0.1276366678
1150	0.127616459
1151	0.1275432646
1152	0.1273563055
1153	0.1272135893
1154	0.1271137252
1155	0.1271121364
1156	0.1270739107
1157	0.1269825313
1158	0.1268603013
1159	0.1267827402
1160	0.1266658721
1161	0.1265227541
1162	0.1264624656
1163	0.1262989038
1164	0.1262695541
1165	0.1261598181
1166	0.1261024746
1167	0.125913592
1168	0.1256819371
1169	0.1255444014
1170	0.1253457916
1171	0.1252273489
1172	0.1251091439
1173	0.1250795313
1174	0.1247866641
1175	0.1245690842
1176	0.1244975696
1177	0.1243888177
1178	0.1242333809
1179	0.1241327154
1180	0.1240166369
1181	0.1239754715
1182	0.1238639088
1183	0.1237466203
1184	0.123650842
1185	0.1235982081
1186	0.1235133228
1187	0.1234704002
1188	0.1234417948
1189	0.123360694
1190	0.1233471038
1191	0.1233060633
1192	0.1232693015
1193	0.123229894
1194	0.1231983667
1195	0.1230604271
1196	0.1229795785
1197	0.1229742776
1198	0.1228103715
1199	0.1227849093
1200	0.1226843047
1201	0.122507938
1202	0.1224570815
1203	0.1223874095
1204	0.1221391225
1205	0.1219928153
1206	0.1219228303
1207	0.1218308454
1208	0.1217665141
1209	0.121712548
1210	0.1215911562
1211	0.1215249454
1212	0.1213763916
1213	0.1213486881
1214	0.1212022965
1215	0.1211747105
1216	0.1211533153
1217	0.1210615632
1218	0.1210152835
1219	0.1209789687
1220	0.1209295809
1221	0.120881658
1222	0.1207022693
1223	0.1205840417
1224	0.1205301839
1225	0.1205045256
1226	0.1204461799
1227	0.1202709778
1228	0.1201927445
1229	0.1201396709
1230	0.1201124955
1231	0.1200843713
1232	0.1200317554
1233	0.1198892029
1234	0.119838771
1235	0.1197004946
1236	0.119639535
1237	0.119613015
1238	0.1194876737
1239	0.1194074366
1240	0.1193033274
1241	0.1192510544
1242	0.1192427667
1243	0.1192168956
1244	0.119107778
1245	0.1190786523
1246	0.1189800915
1247	0.1189588767
1248	0.118882712
1249	0.1188217658
1250	0.1187775776
1251	0.1187522162
1252	0.1186215775
1253	0.1185209861
1254	0.1183845272
1255	0.118330068
1256	0.1181602984
1257	0.1181020034
1258	0.1180179794
1259	0.1179455729
1260	0.117856803
1261	0.117805683
1262	0.1177251866
1263	0.1176661136
1264	0.1175736868
1265	0.1174747619
1266	0.1174188981
1267	0.1173950398
1268	0.1173938154
1269	0.1173624554
1270	0.1172363084
1271	0.1171663556
1272	0.1171408725
1273	0.1170818116
1274	0.1170298128
1275	0.1169468881
1276	0.1167724676
1277	0.1166421365
1278	0.1165306916
1279	0.1164073536
1280	0.116252027
1281	0.1160937795
1282	0.1159362782
1283	0.1158218222
1284	0.1157989198
1285	0.1156785871
1286	0.1156593801
1287	0.1155413036
1288	0.1154773305
1289	0.1153563744
1290	0.1152718754
1291	0.1152425601
1292	0.1152161354
1293	0.1151199927
1294	0.1150043022
1295	0.1149254651
1296	0.114857916
1297	0.1147327575
1298	0.1145650065
1299	0.114352047
1300	0.1142990011
1301	0.1142043303
1302	0.1140991904
1303	0.1139537399
1304	0.1138902462
1305	0.1137749081
1306	0.1137348403
1307	0.1137060951
1308	0.1135814094
1309	0.1134802569
1310	0.1133834242
1311	0.1133485129
1312	0.1132499135
1313	0.1131871071
1314	0.113158612
1315	0.1130973341
1316	0.1129221553
1317	0.1128759832
1318	0.112843239
1319	0.1125840102
1320	0.1124549138
1321	0.1123528963
1322	0.1123062605
1323	0.1121794815
1324	0.1120524424
1325	0.1119755087
1326	0.1119149246
1327	0.1118687606
1328	0.1117810723
1329	0.111689701
1330	0.1116295078
1331	0.1116157691
1332	0.1114943421
1333	0.1114164927
1334	0.1113766084
1335	0.1112702543
1336	0.1112108791
1337	0.111084378
1338	0.1110522582
1339	0.110982442
1340	0.1109019877
1341	0.1108848232
1342	0.1107651509
1343	0.1107570163
1344	0.1105881051
1345	0.1104931749
1346	0.1104435872
1347	0.1104054626
1348	0.1103697121
1349	0.1102352975
1350	0.1101586924
1351	0.1101446
1352	0.1101311733
1353	0.1100745051
1354	0.1100357158
1355	0.1099521733
1356	0.1098862286
1357	0.1098480685
1358	0.1097700328
1359	0.1096675921
1360	0.1096513421
1361	0.1096149324
1362	0.1095923625
1363	0.1095650152
1364	0.1094957775
1365	0.1094952361
1366	0.1094700545
1367	0.1094245171
1368	0.1093745837
1369	0.1093515767
1370	0.1092759173
1371	0.1091634333
1372	0.1091007918
1373	0.1089825862
1374	0.1089375499
1375	0.1088968343
1376	0.1088774216
1377	0.1088017207
1378	0.1086883274
1379	0.1086643493
1380	0.1085496794
1381	0.1085493123
1382	0.1084688557
1383	0.1084595489
1384	0.1083695882
1385	0.1083522715
1386	0.1082100036
1387	0.1081013098
1388	0.1080813674
1389	0.1079631402
1390	0.107941284
1391	0.1079204582
1392	0.107852998
1393	0.1078328683
1394	0.1077384081
1395	0.1076891316
1396	0.1076327629
1397	0.1075762309
1398	0.107508491
1399	0.107402413
1400	0.1073533058
1401	0.1072998468
1402	0.1072147079
1403	0.1071437852
1404	0.107086882
1405	0.1070053494
1406	0.1069588543
1407	0.106925238
1408	0.106865021
1409	0.106841672
1410	0.1067848303
1411	0.1066934207
1412	0.1066279646
1413	0.1065703793
1414	0.1064787692
1415	0.1064203327
1416	0.1061918473
1417	0.1061267554
1418	0.1060601684
1419	0.1059830525
1420	0.1058815995
1421	0.1057250582
1422	0.1056998392
1423	0.1056107018
1424	0.1055750035
1425	0.1055425276
1426	0.1054209747
1427	0.105382375
1428	0.1053475245
1429	0.1053340845
1430	0.1053025169
1431	0.105268052
1432	0.1050675603
1433	0.1050468032
1434	0.1050142796
1435	0.104957308
1436	0.1048695566
1437	0.1048249666
1438	0.1047997085
1439	0.1047538147
1440	0.1046337383
1441	0.1045337477
1442	0.1044728412
1443	0.1044467331
1444	0.1044152814
1445	0.1043309482
1446	0.1043303039
1447	0.1042088832
1448	0.104170153
1449	0.1041148937
1450	0.1040381849
1451	0.1039955695
1452	0.1039664046
1453	0.1039031219
1454	0.1038436509
1455	0.1037838484
1456	0.1037820217
1457	0.1037207179
1458	0.1036368355
1459	0.1034746562
1460	0.1034086236
1461	0.103385615
1462	0.1033574673
1463	0.1033295566
1464	0.1032294472
1465	0.1031320066
1466	0.1030743311
1467	0.1030437717
1468	0.102927713
1469	0.1029045605
1470	0.1027599953
1471	0.1026981159
1472	0.1026776597
1473	0.1026755091
1474	0.1026100985
1475	0.1025610844
1476	0.1025339857
1477	0.1024977884
1478	0.1024180295
1479	0.10223758
1480	0.1021953515
1481	0.1021331838
1482	0.1020279451
1483	0.1019022632
1484	0.1018730508
1485	0.1017650324
1486	0.1017644655
1487	0.1016648097
1488	0.1016346121
1489	0.1015983343
1490	0.1015934422
1491	0.1015695536
1492	0.101466115
1493	0.1013798323
1494	0.1013402913
1495	0.1012313806
1496	0.1011374589
1497	0.1010865274
1498	0.1010367242
1499	0.1010110162
1500	0.1009576854
1501	0.1008601619
1502	0.1007931108
1503	0.1006854018
1504	0.1006601297
1505	0.1006329288
1506	0.1005383033
1507	0.100498008
1508	0.1003783193
1509	0.1001415918
1510	0.1000462227
1511	0.09991577891
1512	0.09983026331
1513	0.09980821316
