iter	Passed	Remaining
321	2390	34732
322	2400	34754
323	2409	34772
324	2420	34822
325	2435	34912
326	2447	34977
327	2456	34994
328	2466	35016
329	2474	35024
330	2483	35033
331	2493	35055
332	2502	35068
333	2512	35096
334	2522	35123
335	2531	35140
336	2541	35164
337	2550	35181
338	2560	35201
339	2569	35213
340	2578	35230
341	2587	35246
342	2596	35253
343	2605	35267
344	2615	35290
345	2624	35302
346	2634	35327
347	2644	35356
348	2653	35364
349	2662	35379
350	2671	35379
351	2680	35398
352	2689	35400
353	2698	35411
354	2699	35317
355	2709	35347
356	2718	35360
357	2727	35367
358	2736	35374
359	2745	35389
360	2754	35395
361	2763	35400
362	2771	35401
363	2780	35418
364	2790	35430
365	2798	35435
366	2808	35457
367	2818	35479
368	2821	35415
369	2833	35451
370	2843	35475
371	2852	35493
372	2862	35509
373	2872	35527
374	2881	35540
375	2890	35546
376	2900	35562
377	2909	35572
378	2917	35577
379	2926	35581
380	2935	35585
381	2946	35625
382	2955	35630
383	2965	35645
384	2974	35660
385	2983	35663
386	2992	35670
387	2998	35640
388	3009	35667
389	3019	35694
390	3029	35713
391	3041	35747
392	3052	35787
393	3063	35809
394	3072	35814
395	3080	35816
396	3089	35817
397	3098	35824
398	3099	35744
399	3110	35769
400	3118	35768
401	3127	35776
402	3137	35790
403	3146	35796
404	3155	35803
405	3164	35811
406	3174	35820
407	3183	35828
408	3193	35845
409	3202	35856
410	3211	35858
411	3214	35793
412	3223	35804
413	3233	35823
414	3244	35849
415	3255	35876
416	3265	35890
417	3274	35892
418	3283	35898
419	3293	35910
420	3303	35926
421	3313	35944
422	3322	35951
423	3331	35953
424	3340	35963
425	3350	35975
426	3360	35992
427	3371	36013
428	3381	36030
429	3390	36038
430	3401	36055
431	3411	36070
432	3420	36072
433	3430	36087
434	3440	36101
435	3450	36115
436	3459	36124
437	3468	36123
438	3477	36132
439	3487	36139
440	3496	36150
441	3505	36151
442	3514	36153
443	3523	36151
444	3532	36158
445	3541	36158
446	3549	36156
447	3559	36162
448	3568	36168
449	3577	36175
450	3587	36188
451	3598	36204
452	3609	36225
453	3618	36228
454	3627	36234
455	3637	36244
456	3647	36255
457	3659	36295
458	3669	36298
459	3678	36302
460	3686	36302
461	3690	36254
462	3701	36270
463	3710	36277
464	3720	36287
465	3729	36290
466	3738	36289
467	3747	36288
468	3757	36297
469	3766	36298
470	3775	36299
471	3784	36301
472	3793	36311
473	3804	36325
474	3812	36320
475	3816	36270
476	3824	36269
477	3835	36280
478	3844	36283
479	3855	36301
480	3864	36302
481	3873	36306
482	3881	36301
483	3891	36306
484	3899	36300
485	3908	36299
486	3917	36307
487	3927	36315
488	3936	36318
489	3947	36329
490	3957	36340
491	3966	36345
492	3975	36345
493	3985	36352
494	3994	36351
495	4003	36354
496	4013	36363
497	4022	36366
498	4032	36370
499	4042	36382
500	4054	36411
501	4063	36408
502	4072	36406
503	4082	36414
504	4092	36429
505	4102	36433
506	4111	36433
507	4121	36440
508	4130	36440
509	4138	36438
510	4147	36435
511	4157	36443
512	4167	36449
513	4176	36450
514	4186	36457
515	4196	36468
516	4205	36469
517	4215	36475
518	4226	36486
519	4236	36496
520	4246	36509
521	4257	36527
522	4266	36525
523	4275	36525
524	4286	36539
525	4296	36546
526	4306	36549
527	4314	36546
528	4324	36548
529	4334	36557
530	4343	36555
531	4352	36551
532	4361	36556
533	4371	36563
534	4382	36573
535	4392	36582
536	4402	36592
537	4411	36591
538	4421	36596
539	4431	36600
540	4441	36605
541	4448	36585
542	4458	36594
543	4468	36602
544	4470	36540
545	4479	36539
546	4489	36543
547	4498	36547
548	4507	36544
549	4515	36536
550	4524	36532
551	4533	36527
552	4542	36528
553	4551	36527
554	4560	36523
555	4569	36524
556	4578	36520
557	4588	36528
558	4598	36532
559	4607	36533
560	4616	36530
561	4625	36526
562	4634	36527
563	4644	36533
564	4655	36545
565	4665	36549
566	4675	36555
567	4684	36555
568	4694	36556
569	4703	36554
570	4712	36556
571	4721	36551
572	4730	36544
573	4738	36539
574	4747	36536
575	4757	36538
576	4766	36538
577	4776	36539
578	4786	36546
579	4795	36545
580	4804	36544
581	4813	36541
582	4822	36539
583	4831	36533
584	4840	36532
585	4851	36545
586	4863	36559
587	4872	36558
588	4882	36565
589	4891	36562
590	4900	36562
591	4909	36556
592	4919	36558
593	4928	36560
594	4937	36555
595	4946	36551
596	4955	36548
597	4966	36556
598	4976	36563
599	4987	36571
600	4997	36578
601	5007	36580
602	5015	36575
603	5025	36573
604	5026	36513
605	5035	36515
606	5045	36518
607	5055	36521
608	5067	36534
609	5076	36532
610	5087	36541
611	5096	36539
612	5105	36538
613	5115	36540
614	5124	36538
615	5134	36545
616	5144	36548
617	5154	36548
618	5162	36539
619	5172	36541
620	5183	36552
621	5192	36550
622	5195	36505
623	5204	36499
624	5213	36496
625	5224	36505
626	5233	36502
627	5243	36501
628	5253	36504
629	5264	36516
630	5275	36527
631	5286	36535
632	5295	36533
633	5305	36534
634	5314	36535
635	5324	36532
636	5334	36536
637	5344	36538
638	5353	36538
639	5363	36538
640	5373	36542
641	5382	36538
642	5391	36531
643	5401	36532
644	5409	36527
645	5419	36528
646	5428	36523
647	5438	36522
648	5447	36518
649	5456	36514
650	5465	36509
651	5476	36521
652	5486	36526
653	5495	36522
654	5504	36513
655	5514	36517
656	5523	36513
657	5533	36512
658	5541	36503
659	5550	36498
660	5560	36501
661	5569	36498
662	5579	36500
663	5589	36501
664	5599	36501
665	5608	36494
666	5616	36487
667	5625	36482
668	5634	36476
669	5644	36478
670	5653	36475
671	5664	36479
672	5675	36487
673	5685	36491
674	5695	36491
675	5697	36441
676	5706	36438
677	5715	36435
678	5724	36428
679	5733	36421
680	5741	36415
681	5750	36410
682	5759	36404
683	5768	36401
684	5778	36397
685	5787	36393
686	5797	36395
687	5805	36387
688	5815	36385
689	5824	36381
690	5834	36381
691	5842	36374
692	5853	36377
693	5862	36375
694	5871	36369
695	5882	36374
696	5890	36366
697	5900	36366
698	5910	36367
699	5919	36361
700	5928	36356
701	5937	36354
702	5947	36352
703	5958	36359
704	5967	36358
705	5978	36361
706	5987	36355
707	5996	36352
708	6006	36349
709	6016	36355
710	6026	36351
711	6036	36353
712	6045	36348
713	6055	36348
714	6065	36348
715	6075	36351
716	6085	36351
717	6095	36352
718	6105	36352
719	6115	36351
720	6124	36346
721	6134	36348
722	6143	36342
723	6153	36342
724	6163	36340
725	6174	36346
726	6183	36344
727	6192	36337
728	6201	36335
729	6211	36333
730	6221	36333
731	6230	36329
732	6239	36323
733	6249	36321
734	6258	36319
735	6270	36325
736	6281	36333
737	6292	36339
738	6301	36335
739	6311	36335
740	6320	36330
741	6331	36332
742	6341	36330
743	6350	36328
744	6359	36322
745	6370	36326
746	6379	36321
747	6389	36318
748	6398	36313
749	6406	36304
750	6416	36303
751	6425	36295
752	6433	36287
753	6442	36280
754	6451	36274
755	6460	36270
756	6470	36265
757	6480	36268
758	6491	36270
759	6500	36264
760	6509	36258
761	6518	36255
762	6527	36245
763	6536	36239
764	6546	36238
765	6556	36238
766	6568	36249
767	6577	36244
768	6586	36240
769	6595	36231
770	6604	36226
771	6614	36224
772	6623	36219
773	6632	36212
774	6641	36209
775	6651	36208
776	6660	36202
777	6673	36217
778	6684	36217
779	6693	36213
780	6702	36207
781	6711	36200
782	6720	36193
783	6728	36183
784	6737	36177
785	6747	36173
786	6756	36166
787	6765	36164
788	6774	36154
789	6782	36146
790	6792	36144
791	6801	36139
792	6810	36130
793	6819	36126
794	6828	36118
795	6830	36072
796	6838	36064
797	6847	36057
798	6858	36060
799	6868	36059
800	6878	36059
801	6891	36071
802	6901	36071
803	6910	36063
804	6918	36055
805	6928	36053
806	6937	36045
807	6946	36040
808	6955	36034
809	6966	36037
810	6975	36028
811	6984	36023
812	6994	36021
813	7004	36019
814	7016	36029
815	7031	36052
816	7043	36063
817	7058	36084
818	7069	36089
819	7080	36092
820	7091	36097
821	7100	36090
822	7109	36082
823	7118	36078
824	7128	36072
825	7138	36070
826	7147	36067
827	7158	36068
828	7168	36068
829	7178	36066
830	7187	36057
831	7196	36051
832	7206	36048
833	7215	36041
834	7223	36031
835	7234	36032
836	7243	36027
837	7252	36022
838	7263	36021
839	7272	36016
840	7282	36013
841	7292	36012
842	7301	36006
843	7310	36000
844	7319	35992
845	7328	35986
846	7337	35976
847	7346	35969
848	7355	35962
849	7366	35967
850	7376	35965
851	7385	35957
852	7394	35947
853	7403	35942
854	7412	35933
855	7421	35927
856	7430	35922
857	7440	35917
858	7449	35913
859	7459	35910
860	7469	35906
861	7480	35908
862	7497	35940
863	7506	35935
864	7515	35925
865	7523	35916
866	7532	35908
867	7541	35902
868	7551	35897
869	7561	35893
870	7570	35889
871	7579	35879
872	7588	35873
873	7597	35865
874	7606	35858
875	7615	35853
876	7619	35819
877	7627	35810
878	7636	35802
879	7647	35803
880	7660	35816
881	7672	35821
882	7683	35825
883	7696	35835
884	7706	35835
885	7715	35825
886	7725	35822
887	7734	35816
888	7745	35818
889	7756	35818
890	7765	35809
891	7773	35800
892	7782	35792
893	7792	35788
894	7801	35782
895	7810	35774
896	7819	35765
897	7827	35757
898	7836	35747
899	7846	35745
900	7857	35746
901	7866	35738
902	7876	35735
903	7885	35731
904	7896	35730
905	7905	35724
906	7915	35719
907	7924	35712
908	7926	35673
909	7927	35632
910	7937	35626
911	7941	35595
912	7951	35594
913	7960	35588
914	7970	35585
915	7980	35579
916	7989	35574
917	7999	35572
918	8011	35575
919	8020	35567
920	8028	35558
921	8038	35554
922	8047	35547
923	8056	35541
924	8067	35541
925	8076	35533
926	8087	35533
927	8097	35531
928	8108	35532
929	8117	35525
930	8127	35520
931	8137	35516
932	8146	35511
933	8155	35505
934	8165	35501
935	8175	35498
936	8185	35492
937	8194	35485
938	8204	35482
939	8213	35476
940	8223	35473
941	8233	35467
942	8242	35460
943	8253	35460
944	8262	35455
945	8272	35451
946	8282	35448
947	8292	35445
948	8303	35445
949	8313	35443
950	8322	35435
951	8332	35431
952	8343	35432
953	8352	35423
954	8361	35415
955	8370	35406
956	8379	35400
957	8388	35393
958	8398	35387
959	8407	35379
960	8415	35371
961	8425	35366
962	8435	35360
963	8437	35326
964	8447	35320
965	8456	35313
966	8465	35305
967	8473	35296
968	8483	35291
969	8493	35286
970	8507	35300
971	8519	35303
972	8528	35298
973	8531	35264
974	8540	35257
975	8550	35252
976	8558	35242
977	8568	35237
978	8576	35227
979	8585	35219
980	8595	35214
981	8605	35208
982	8607	35173
983	8616	35166
984	8625	35157
985	8634	35152
986	8643	35144
987	8653	35139
988	8662	35131
989	8671	35125
990	8674	35091
991	8682	35080
992	8692	35076
993	8702	35071
994	8712	35070
995	8722	35065
996	8732	35063
997	8742	35058
998	8752	35053
999	8761	35044
1000	8770	35037
1001	8780	35034
1002	8789	35026
1003	8799	35021
1004	8808	35013
1005	8817	35007
1006	8826	34998
1007	8836	34993
1008	8846	34989
1009	8855	34984
1010	8865	34979
1011	8874	34970
1012	8883	34965
1013	8893	34960
1014	8905	34964
1015	8915	34960
1016	8924	34953
1017	8935	34950
1018	8944	34943
1019	8953	34938
1020	8963	34934
1021	8972	34925
1022	8982	34919
1023	8990	34910
1024	9000	34902
1025	9010	34899
1026	9020	34895
1027	9030	34893
1028	9040	34887
1029	9049	34878
1030	9058	34872
1031	9068	34867
1032	9077	34861
1033	9088	34858
1034	9098	34854
1035	9107	34849
1036	9117	34844
1037	9128	34841
1038	9137	34835
1039	9148	34834
1040	9156	34824
1041	9167	34820
1042	9175	34812
1043	9185	34805
1044	9194	34798
1045	9203	34790
1046	9212	34783
1047	9223	34780
1048	9232	34773
1049	9241	34767
1050	9251	34759
1051	9260	34751
1052	9270	34747
1053	9279	34740
1054	9288	34732
1055	9298	34729
1056	9310	34731
1057	9320	34728
1058	9331	34727
1059	9341	34722
1060	9350	34714
1061	9359	34705
1062	9368	34699
1063	9377	34690
1064	9386	34681
1065	9395	34674
1066	9404	34664
1067	9413	34656
1068	9422	34648
1069	9431	34642
1070	9440	34632
1071	9449	34626
1072	9459	34620
1073	9463	34592
1074	9473	34587
1075	9482	34580
1076	9492	34576
1077	9501	34569
1078	9511	34564
1079	9521	34561
1080	9531	34554
1081	9540	34545
1082	9548	34535
1083	9557	34525
1084	9567	34522
1085	9576	34515
1086	9585	34506
1087	9594	34496
1088	9603	34488
1089	9612	34482
1090	9620	34471
1091	9630	34466
1092	9639	34458
1093	9648	34448
1094	9657	34440
1095	9666	34431
1096	9676	34426
1097	9685	34418
1098	9695	34415
1099	9706	34412
1100	9717	34412
1101	9727	34408
1102	9729	34376
1103	9738	34366
1104	9747	34359
1105	9757	34352
1106	9766	34345
1107	9775	34339
1108	9785	34334
1109	9795	34328
1110	9805	34324
1111	9815	34320
1112	9830	34332
1113	9840	34328
1114	9852	34329
1115	9863	34326
1116	9871	34317
1117	9881	34309
1118	9891	34307
1119	9901	34303
1120	9912	34300
1121	9923	34300
1122	9934	34297
1123	9943	34289
1124	9953	34282
1125	9961	34273
1126	9970	34264
1127	9980	34258
1128	9990	34254
1129	9998	34244
1130	10010	34243
1131	10018	34234
1132	10028	34229
1133	10038	34221
1134	10048	34219
1135	10057	34210
1136	10066	34201
1137	10076	34194
1138	10085	34186
1139	10094	34178
1140	10105	34177
1141	10114	34169
1142	10125	34168
1143	10136	34165
1144	10145	34157
1145	10154	34150
1146	10164	34145
1147	10174	34140
1148	10184	34134
1149	10194	34128
1150	10203	34120
1151	10213	34117
1152	10224	34114
1153	10234	34108
1154	10243	34101
1155	10253	34095
1156	10262	34087
1157	10267	34066
1158	10277	34059
1159	10285	34050
1160	10295	34043
1161	10304	34035
1162	10315	34033
1163	10328	34039
1164	10337	34029
1165	10346	34020
1166	10354	34010
1167	10364	34003
1168	10372	33992
1169	10381	33984
1170	10390	33976
1171	10400	33970
1172	10409	33961
1173	10418	33953
1174	10428	33946
1175	10437	33938
1176	10445	33928
1177	10455	33922
1178	10464	33914
1179	10473	33905
1180	10482	33898
1181	10484	33867
1182	10493	33857
1183	10503	33851
1184	10513	33846
1185	10525	33847
1186	10536	33845
1187	10545	33837
1188	10554	33829
1189	10563	33822
1190	10573	33814
1191	10581	33805
1192	10590	33797
1193	10600	33789
1194	10609	33781
1195	10619	33774
1196	10628	33768
1197	10638	33763
1198	10647	33755
1199	10656	33747
1200	10665	33737
1201	10674	33729
1202	10684	33722
1203	10694	33717
1204	10704	33712
1205	10714	33706
1206	10726	33708
1207	10735	33700
1208	10745	33694
1209	10755	33688
1210	10764	33680
1211	10773	33671
1212	10782	33663
1213	10791	33653
1214	10801	33648
1215	10812	33645
1216	10825	33649
1217	10836	33647
1218	10845	33639
1219	10855	33633
1220	10864	33624
1221	10873	33616
1222	10883	33610
1223	10891	33600
1224	10900	33592
1225	10912	33590
1226	10921	33582
1227	10932	33581
1228	10941	33573
1229	10951	33567
1230	10961	33561
1231	10970	33552
1232	10979	33544
1233	10989	33537
1234	10998	33530
1235	11007	33520
1236	11017	33516
1237	11026	33507
1238	11036	33501
1239	11045	33493
1240	11055	33487
1241	11064	33477
1242	11073	33470
1243	11082	33462
1244	11092	33454
1245	11101	33447
1246	11111	33442
1247	11122	33437
1248	11132	33433
1249	11142	33428
1250	11152	33420
1251	11154	33391
1252	11163	33383
1253	11172	33376
1254	11181	33367
1255	11190	33358
1256	11200	33352
1257	11211	33348
1258	11220	33340
1259	11229	33331
1260	11238	33324
1261	11248	33317
1262	11257	33307
1263	11266	33301
1264	11275	33291
1265	11283	33281
1266	11293	33272
1267	11301	33263
1268	11312	33259
1269	11321	33252
1270	11332	33247
1271	11342	33243
1272	11351	33234
1273	11361	33227
1274	11371	33222
1275	11380	33213
1276	11390	33207
1277	11399	33199
1278	11408	33192
1279	11417	33181
1280	11426	33172
1281	11435	33165
1282	11445	33159
1283	11454	33151
1284	11463	33141
1285	11473	33134
1286	11482	33126
1287	11491	33117
1288	11501	33111
1289	11511	33105
1290	11521	33100
1291	11531	33094
1292	11541	33087
1293	11549	33078
1294	11558	33069
1295	11567	33060
1296	11576	33051
1297	11585	33043
1298	11594	33034
1299	11604	33029
1300	11613	33019
1301	11623	33014
1302	11633	33006
1303	11642	32998
1304	11652	32991
1305	11663	32991
1306	11672	32981
1307	11681	32973
1308	11691	32967
1309	11700	32956
1310	11710	32952
1311	11720	32945
1312	11730	32940
1313	11741	32936
1314	11750	32927
1315	11759	32920
1316	11768	32911
1317	11778	32904
1318	11788	32899
1319	11801	32900
1320	11812	32897
1321	11822	32890
1322	11831	32882
1323	11839	32872
1324	11849	32865
1325	11859	32859
1326	11867	32849
1327	11877	32841
1328	11887	32835
1329	11896	32826
1330	11905	32817
1331	11915	32813
1332	11925	32807
1333	11939	32812
1334	11949	32806
1335	11959	32797
1336	11968	32790
1337	11976	32779
1338	11985	32770
1339	11995	32764
1340	12005	32758
1341	12016	32753
1342	12025	32746
1343	12034	32737
1344	12044	32731
1345	12055	32726
1346	12064	32719
1347	12074	32711
1348	12084	32705
1349	12094	32700
1350	12104	32694
1351	12113	32686
1352	12124	32680
1353	12134	32674
1354	12146	32674
1355	12156	32668
1356	12165	32659
1357	12174	32651
1358	12184	32643
1359	12193	32636
1360	12204	32631
1361	12212	32621
1362	12222	32615
1363	12232	32607
1364	12242	32600
1365	12252	32594
1366	12262	32590
1367	12271	32581
1368	12280	32572
1369	12290	32564
1370	12300	32558
1371	12308	32548
1372	12318	32540
1373	12326	32529
1374	12336	32524
1375	12346	32518
1376	12356	32511
1377	12365	32501
1378	12373	32490
1379	12383	32483
1380	12392	32476
1381	12403	32471
1382	12412	32462
1383	12421	32452
1384	12431	32446
1385	12440	32437
1386	12450	32431
1387	12459	32423
1388	12469	32416
1389	12478	32409
1390	12487	32400
1391	12499	32397
1392	12508	32388
1393	12517	32379
1394	12526	32371
1395	12537	32366
1396	12546	32358
1397	12555	32350
1398	12565	32343
1399	12574	32333
1400	12583	32325
1401	12593	32318
1402	12602	32311
1403	12612	32302
1404	12621	32294
1405	12631	32287
1406	12633	32262
1407	12642	32252
1408	12650	32242
1409	12659	32233
1410	12669	32226
1411	12679	32218
1412	12689	32211
1413	12698	32204
1414	12707	32195
1415	12716	32186
1416	12727	32181
1417	12737	32175
1418	12746	32167
1419	12755	32158
1420	12764	32149
1421	12773	32140
1422	12783	32134
1423	12792	32126
1424	12803	32120
1425	12812	32111
1426	12821	32103
1427	12831	32095
1428	12841	32089
1429	12850	32082
1430	12860	32074
1431	12868	32064
1432	12878	32056
1433	12887	32047
1434	12897	32040
1435	12906	32033
1436	12916	32026
1437	12927	32021
1438	12937	32016
1439	12948	32011
1440	12958	32005
1441	12968	31997
1442	12977	31989
1443	12987	31984
1444	12997	31976
1445	13006	31966
1446	13015	31959
1447	13025	31950
1448	13034	31942
1449	13043	31934
1450	13053	31926
1451	13062	31918
1452	13071	31909
1453	13082	31904
1454	13091	31897
1455	13101	31889
1456	13112	31884
1457	13121	31877
1458	13131	31870
1459	13142	31866
1460	13153	31860
1461	13161	31851
1462	13171	31843
1463	13181	31836
1464	13190	31828
1465	13201	31823
1466	13211	31816
1467	13220	31809
1468	13229	31799
1469	13239	31792
1470	13249	31786
1471	13258	31776
1472	13268	31770
1473	13277	31761
1474	13287	31755
1475	13296	31745
1476	13305	31737
1477	13314	31728
1478	13324	31720
1479	13329	31702
1480	13338	31693
1481	13348	31687
1482	13359	31681
1483	13368	31672
1484	13376	31662
1485	13386	31655
1486	13394	31645
1487	13404	31636
1488	13412	31626
1489	13422	31618
1490	13430	31607
1491	13439	31598
1492	13447	31588
1493	13457	31581
1494	13467	31573
1495	13476	31565
1496	13485	31555
1497	13494	31546
1498	13503	31538
1499	13512	31528
1500	13520	31518
1501	13531	31512
1502	13540	31504
1503	13550	31498
1504	13560	31489
1505	13569	31481
1506	13579	31474
1507	13588	31466
1508	13598	31458
1509	13607	31450
1510	13617	31443
1511	13625	31433
1512	13634	31424
1513	13644	31416
1514	13653	31407
1515	13661	31397
1516	13672	31390
1517	13681	31382
1518	13689	31372
1519	13699	31363
1520	13708	31355
1521	13718	31347
1522	13726	31337
1523	13735	31328
1524	13744	31320
1525	13755	31315
1526	13764	31306
1527	13775	31301
1528	13785	31293
1529	13795	31288
1530	13804	31278
1531	13812	31267
1532	13822	31261
1533	13832	31253
1534	13841	31245
1535	13850	31236
1536	13860	31228
1537	13870	31222
1538	13880	31215
1539	13890	31208
1540	13900	31201
1541	13911	31196
1542	13919	31185
1543	13929	31178
1544	13939	31171
1545	13948	31163
1546	13958	31155
1547	13963	31138
1548	13974	31133
1549	13983	31124
1550	13993	31117
1551	13995	31092
1552	14004	31084
1553	14014	31077
1554	14024	31069
1555	14028	31049
1556	14037	31041
1557	14047	31033
1558	14057	31027
1559	14066	31018
1560	14076	31011
1561	14085	31003
1562	14095	30995
1563	14105	30988
1564	14115	30980
1565	14123	30970
1566	14133	30962
1567	14142	30954
1568	14151	30946
1569	14164	30945
1570	14173	30937
1571	14184	30931
1572	14194	30923
1573	14203	30915
1574	14212	30906
1575	14221	30897
1576	14231	30890
1577	14240	30881
1578	14249	30872
1579	14259	30864
1580	14268	30856
1581	14276	30845
1582	14285	30835
1583	14294	30827
1584	14303	30818
1585	14312	30808
1586	14321	30799
1587	14323	30776
1588	14333	30768
1589	14341	30758
1590	14351	30751
1591	14361	30743
1592	14373	30741
1593	14382	30732
1594	14392	30726
1595	14402	30717
1596	14411	30709
1597	14420	30699
1598	14429	30690
1599	14438	30681
1600	14447	30672
1601	14456	30662
1602	14466	30656
1603	14475	30648
1604	14485	30640
1605	14495	30633
1606	14504	30625
1607	14513	30615
1608	14522	30605
1609	14531	30597
1610	14540	30588
1611	14550	30581
1612	14560	30573
1613	14571	30568
1614	14580	30560
1615	14589	30551
1616	14599	30545
1617	14609	30536
1618	14619	30530
1619	14628	30521
1620	14637	30512
1621	14647	30504
1622	14657	30497
1623	14667	30490
1624	14676	30481
1625	14685	30472
1626	14694	30463
1627	14699	30446
1628	14708	30437
1629	14717	30429
1630	14727	30421
1631	14737	30414
1632	14748	30409
1633	14759	30404
1634	14771	30400
1635	14780	30392
1636	14790	30384
1637	14801	30379
1638	14811	30372
1639	14821	30365
1640	14831	30358
1641	14840	30349
1642	14850	30341
1643	14858	30332
1644	14868	30325
1645	14880	30321
1646	14889	30311
1647	14898	30303
1648	14908	30295
1649	14916	30285
1650	14926	30278
1651	14936	30270
1652	14945	30261
1653	14954	30253
1654	14968	30253
1655	14978	30246
1656	14987	30237
1657	14997	30229
1658	15006	30222
1659	15009	30199
1660	15018	30190
1661	15027	30180
1662	15036	30171
1663	15046	30164
1664	15056	30157
1665	15066	30150
1666	15074	30140
1667	15083	30131
1668	15093	30124
1669	15097	30104
1670	15107	30097
1671	15117	30089
1672	15127	30083
1673	15136	30073
1674	15145	30064
1675	15155	30058
1676	15165	30050
1677	15175	30043
