iter	Logloss
611	0.3645394703
612	0.3645302837
613	0.3644496621
614	0.3642944619
615	0.3640444374
616	0.3638606718
617	0.3638604965
618	0.3638506346
619	0.3638490531
620	0.3635964729
621	0.3635955941
622	0.3635835223
623	0.3635835183
624	0.3635835166
625	0.3633663587
626	0.3631086777
627	0.3628855772
628	0.3628128341
629	0.3628064631
630	0.362628762
631	0.3626260183
632	0.3624370719
633	0.3623625381
634	0.3621972132
635	0.3619571716
636	0.3618436557
637	0.3617422796
638	0.3617422782
639	0.3617408755
640	0.3615260992
641	0.3612176741
642	0.361003195
643	0.3609898584
644	0.3608087082
645	0.3607191432
646	0.3606360621
647	0.3605466565
648	0.3605466521
649	0.36041993
650	0.3604199272
651	0.3602311738
652	0.3600147976
653	0.359948683
654	0.3599452683
655	0.3598640888
656	0.3598591109
657	0.3597878829
658	0.3597877567
659	0.3595689586
660	0.3594605803
661	0.3592368478
662	0.359125919
663	0.3589219309
664	0.3587926276
665	0.3587876716
666	0.35878767
667	0.3585561476
668	0.3582991907
669	0.3582266768
670	0.3582262539
671	0.358088704
672	0.3580845893
673	0.3580187403
674	0.3578283854
675	0.3576511302
676	0.357649057
677	0.3574525094
678	0.357452508
679	0.3573145335
680	0.3573106688
681	0.3573106679
682	0.3573069869
683	0.3573055306
684	0.357304112
685	0.3572995379
686	0.3571064183
687	0.3571059202
688	0.3568832426
689	0.3568799087
690	0.3568797683
691	0.3568180334
692	0.3566064447
693	0.3566062895
694	0.3566062849
695	0.3566031362
696	0.3565359549
697	0.3565347765
698	0.3565297134
699	0.3563819177
700	0.3561990173
701	0.3561962643
702	0.3561962598
703	0.3561958556
704	0.3561062475
705	0.3560289569
706	0.3560263182
707	0.3560263178
708	0.3558656563
709	0.3558639253
710	0.3558634627
711	0.355860595
712	0.3556043811
713	0.3554307988
714	0.3554252371
715	0.3552831765
716	0.3551702713
717	0.3548703752
718	0.3546823645
719	0.3544458671
720	0.3544457994
721	0.354444946
722	0.3542157506
723	0.3542149127
724	0.3540943024
725	0.3540096137
726	0.3538727888
727	0.3538180543
728	0.3538172594
729	0.3538141624
730	0.3536701983
731	0.3535783958
732	0.3535771524
733	0.3535730979
734	0.3535695441
735	0.3533228549
736	0.3532628448
737	0.3531341371
738	0.3531339687
739	0.35313382
740	0.3530478031
741	0.3530474356
742	0.353047261
743	0.3527657118
744	0.3527649638
745	0.3526549533
746	0.3524347516
747	0.3524347503
748	0.3523232785
749	0.3522259554
750	0.352019271
751	0.3519634786
752	0.351856351
753	0.3518540423
754	0.3517222801
755	0.3516414047
756	0.3515890686
757	0.3515087049
758	0.3515087041
759	0.3514283001
760	0.3514254572
761	0.351425299
762	0.3512330791
763	0.3512234069
764	0.351221475
765	0.3511240688
766	0.3510025656
767	0.3508948903
768	0.3508948895
769	0.3508933321
770	0.3508930818
771	0.3508247665
772	0.3507756795
773	0.3507691555
774	0.3507691475
775	0.3507641799
776	0.3506669572
777	0.3506020066
778	0.3505558826
779	0.350438844
780	0.3504355827
781	0.3502524174
782	0.3502518172
783	0.3501211483
784	0.3501199558
785	0.3501199124
786	0.3499269653
787	0.3499225788
788	0.349752463
789	0.3496096579
790	0.3496076822
791	0.3495539217
792	0.3494707258
793	0.3494127422
794	0.3492390974
795	0.3492379911
796	0.3490502273
797	0.3490494897
798	0.3489719292
799	0.3488483242
800	0.3486128407
801	0.3486101934
802	0.3486076568
803	0.3484741645
804	0.3484726583
805	0.3484712442
806	0.3484711236
807	0.348357948
808	0.3482041222
809	0.3480185135
810	0.3477983336
811	0.3477265804
812	0.3477252718
813	0.3477226461
814	0.347717229
815	0.3477170029
816	0.3476608256
817	0.3476163651
818	0.3474257071
819	0.3474214671
820	0.3474205084
821	0.3472628089
822	0.3470885829
823	0.3470861567
824	0.3470483172
825	0.3468725241
826	0.3468333795
827	0.3466272548
828	0.3466261561
829	0.3465804018
830	0.3465419922
831	0.3465391612
832	0.3463428217
833	0.3463391026
834	0.3463341891
835	0.3462053309
836	0.3460259757
837	0.3460259739
838	0.3458718414
839	0.3456304924
840	0.3453115544
841	0.3450995778
842	0.3450986069
843	0.344954899
844	0.3448499508
845	0.3448139032
846	0.344633575
847	0.344543954
848	0.3445396388
849	0.3445396215
850	0.3444513921
851	0.3442904417
852	0.3442892351
853	0.3442878436
854	0.3442569364
855	0.3442537573
856	0.3441147166
857	0.3440787766
858	0.3440529196
859	0.3438710172
860	0.34386968
861	0.3438696782
862	0.3438661736
863	0.3437470901
864	0.3435644589
865	0.343539954
866	0.3435335663
867	0.3433663937
868	0.3433014374
869	0.3433012339
870	0.3433012314
871	0.3431701826
872	0.3431701823
873	0.3431682207
874	0.3430491531
875	0.3428222864
876	0.3425703355
877	0.3424196794
878	0.3424147724
879	0.3424137005
880	0.342311421
881	0.3423067249
882	0.3423055144
883	0.3423050692
884	0.3421430944
885	0.3420318311
886	0.3419759229
887	0.3418644041
888	0.3418604421
889	0.3418305157
890	0.3416541316
891	0.3416540804
892	0.3416503706
893	0.3416468248
894	0.3416151542
895	0.3416143369
896	0.3415334445
897	0.3415046243
898	0.3414475609
899	0.3413588494
900	0.3413306279
901	0.3411676628
902	0.341048112
903	0.3410213009
904	0.3409986735
905	0.3409956849
906	0.3409742278
907	0.3409450966
908	0.3409425705
909	0.3409425665
910	0.3408216644
911	0.3408208831
912	0.3407554089
913	0.3407545404
914	0.3407362339
915	0.3406244619
916	0.3405199991
917	0.3404977458
918	0.3403405327
919	0.3402483951
920	0.3400812711
921	0.3400812677
922	0.3400812632
923	0.3400425919
924	0.3399153997
925	0.3396887127
926	0.3395485485
927	0.3394669288
928	0.3393699439
929	0.3393691082
930	0.3392946106
931	0.339117295
932	0.3391158017
933	0.3390865534
934	0.3390846467
935	0.3390150665
936	0.3389517984
937	0.3389513145
938	0.3389265757
939	0.3388492385
940	0.3387547846
941	0.3385392611
942	0.3383915421
943	0.3383900181
944	0.3383650018
945	0.3383645611
946	0.3383638075
947	0.3382722229
948	0.3382722217
949	0.3381628517
950	0.338010343
951	0.3379029036
952	0.3377264209
953	0.337722295
954	0.3374679415
955	0.3374646577
956	0.3374450395
957	0.3374044326
958	0.3374044045
959	0.3373815988
960	0.3372442967
961	0.3370156097
962	0.3370156084
963	0.3369979532
964	0.3369827848
965	0.3368433264
966	0.3367154947
967	0.3367150687
968	0.3366684198
969	0.3366684186
970	0.3365777773
971	0.3364092786
972	0.3363451206
973	0.3362713013
974	0.3362153643
975	0.3361760727
976	0.3361760537
977	0.3360900385
978	0.3360100409
979	0.3358810216
980	0.3357811171
981	0.3357797227
982	0.3357797188
983	0.335776045
984	0.3357592906
985	0.335757926
986	0.3356801972
987	0.3355822057
988	0.3355808982
989	0.3355800398
990	0.3354533423
991	0.335311132
992	0.3353098997
993	0.335291651
994	0.3352913233
995	0.3352487438
996	0.3352313043
997	0.335231006
998	0.3352064589
999	0.3351480348
