iter	Logloss
270	0.3976192446
271	0.3970179528
272	0.3968777952
273	0.3968688899
274	0.3966691152
275	0.3966591674
276	0.3964841774
277	0.3964715319
278	0.3964516618
279	0.3963815582
280	0.3963405387
281	0.3959817337
282	0.3958987309
283	0.3958513153
284	0.3958082954
285	0.3957979788
286	0.3955783138
287	0.3955725427
288	0.395331523
289	0.3953223747
290	0.3950925875
291	0.3947786819
292	0.3946170399
293	0.3946066214
294	0.3944769425
295	0.3942998261
296	0.3942629514
297	0.394216345
298	0.3940311182
299	0.3940265213
300	0.394015098
301	0.3939284109
302	0.3938215835
303	0.3936272343
304	0.3935230156
305	0.3934760036
306	0.3934573339
307	0.3934468275
308	0.3933056056
309	0.3932986191
310	0.3932913769
311	0.3931404001
312	0.3931336026
313	0.3929731634
314	0.3929308454
315	0.3929228064
316	0.3928607324
317	0.3928170246
318	0.3928053375
319	0.3925658935
320	0.3924584173
321	0.392275248
322	0.3922219297
323	0.3921206089
324	0.391894173
325	0.3918879551
326	0.3918314767
327	0.3916653684
328	0.3916571967
329	0.3916384006
330	0.391596835
331	0.3915844061
332	0.3915328618
333	0.3910730513
334	0.3910615285
335	0.3910482497
336	0.3910361674
337	0.3910355612
338	0.3910277373
339	0.3910171055
340	0.390914108
341	0.3909069241
342	0.3908953171
343	0.3906273128
344	0.3905161554
345	0.3903501824
346	0.3903416474
347	0.3902346467
348	0.3902042994
349	0.3901616201
350	0.3901527075
351	0.3900668208
352	0.3900588506
353	0.3900132649
354	0.389861331
355	0.3896423483
356	0.3894930462
357	0.3894872897
358	0.389231959
359	0.3889834491
360	0.3889736768
361	0.3889690862
362	0.3888797435
363	0.3886758479
364	0.388585867
365	0.3885777616
366	0.3883773242
367	0.3882682762
368	0.3881790001
369	0.3881692859
370	0.3879530805
371	0.3879461152
372	0.387929574
373	0.3879295675
374	0.387795108
375	0.3874748658
376	0.3872700939
377	0.3872542097
378	0.387086029
379	0.3870166819
380	0.3869854477
381	0.3869293874
382	0.3869242323
383	0.3869207593
384	0.3868999298
385	0.3866496099
386	0.3866434974
387	0.386501799
388	0.3861978925
389	0.3860120932
390	0.386005452
391	0.38599913
392	0.3858377467
393	0.3856192824
394	0.3854474608
395	0.3853878453
396	0.3853482243
397	0.3851107247
398	0.3850975413
399	0.3850894222
400	0.3850844537
401	0.3850763421
402	0.3848949595
403	0.3848181011
404	0.3847730446
405	0.3847667236
406	0.3846844008
407	0.3844701079
408	0.3842794116
409	0.3839876659
410	0.383761772
411	0.3837340645
412	0.3837277051
413	0.3834280967
414	0.3832911328
415	0.3830329308
416	0.3828657691
417	0.3826961153
418	0.3824867551
419	0.3822859105
420	0.3820891099
421	0.3820071313
422	0.3817962394
423	0.3816576065
424	0.3816213381
425	0.3816098674
426	0.381425125
427	0.3814200756
428	0.3811249127
429	0.3809483396
430	0.3807969678
431	0.3807023756
432	0.380698023
433	0.380524099
434	0.380490343
435	0.3802308169
436	0.3800497532
437	0.3797079282
438	0.3795232678
439	0.3792052693
440	0.3791982829
441	0.3790361962
442	0.3789365721
443	0.3787485141
444	0.378696027
445	0.3784801197
446	0.3783828714
447	0.3780993317
448	0.377985691
449	0.377726421
450	0.3775878299
451	0.3774368931
452	0.3772513359
453	0.3770741599
454	0.376892862
455	0.3768115046
456	0.3766299194
457	0.3766260471
458	0.3766164767
459	0.3764165828
460	0.3763253955
461	0.3761703004
462	0.3760775782
463	0.3758451861
464	0.3756684429
465	0.3755510973
466	0.3753271218
467	0.3751852732
468	0.3749537078
469	0.3749506708
470	0.3747682723
471	0.3745290584
472	0.3743283189
473	0.3741575798
474	0.3739191713
475	0.3736891225
476	0.3735016493
477	0.3734004856
478	0.3732255121
479	0.3731269206
480	0.3729024798
481	0.3727783903
482	0.3725506101
483	0.3724204873
484	0.3723116061
485	0.3722048629
486	0.3720708083
487	0.371873607
488	0.3718691702
489	0.371862594
490	0.3717378142
491	0.3716967165
492	0.3714331237
493	0.3713274298
494	0.3712159427
495	0.3711225991
496	0.3709471002
497	0.3707968933
498	0.3707201888
499	0.370636679
500	0.3706189029
501	0.3705146303
502	0.3705074448
503	0.3704098611
504	0.3703008364
505	0.3701272879
506	0.370055533
507	0.3700501633
508	0.3700119557
509	0.3698135052
510	0.3697772835
511	0.3697658657
512	0.3696324411
513	0.3695089561
514	0.3694232317
515	0.3693402845
516	0.3692959917
517	0.3691378149
518	0.3688728851
519	0.3688057703
520	0.3687130077
521	0.3687088649
522	0.3686545281
523	0.3684634262
524	0.3683377679
525	0.3681849052
526	0.3681808063
527	0.367950987
528	0.3678292162
529	0.3677652894
530	0.3674805517
531	0.3674123836
532	0.3673332758
533	0.3672180718
534	0.3671475814
535	0.3669684696
536	0.3668009494
537	0.3667832654
538	0.3666097514
539	0.3664950259
540	0.3663104124
541	0.3662283752
542	0.3661637314
543	0.3661451819
544	0.3660497812
545	0.3657848931
546	0.3657462049
547	0.3655261997
548	0.3653247562
549	0.3653214383
550	0.3652926517
551	0.365047843
552	0.3648417588
553	0.3647138842
554	0.3646118126
555	0.3645693081
556	0.364414049
557	0.3642955287
558	0.3640839841
559	0.3640605126
560	0.363947503
561	0.3639257531
562	0.3636949101
563	0.3636784483
564	0.36362501
565	0.3635951994
566	0.3634622633
567	0.363365684
568	0.3631212642
569	0.3630192917
570	0.3629926986
571	0.3629121222
572	0.3628222523
573	0.3627876746
574	0.3626535156
575	0.362378945
576	0.3622284534
577	0.3620987019
578	0.361918837
579	0.3618367521
580	0.3616637501
581	0.3615621271
582	0.3614873975
583	0.3613496887
584	0.3611637652
585	0.3609667208
586	0.360737427
587	0.3606697208
588	0.3604366651
589	0.3603526304
590	0.3602499208
591	0.3602001915
592	0.3601350655
593	0.3599759021
594	0.3598368047
595	0.3597122812
596	0.3595077166
597	0.3593642697
598	0.3592719823
599	0.3592089656
600	0.359102936
601	0.3590195027
602	0.3590167738
603	0.3590071324
604	0.3589360241
605	0.3585656993
606	0.3584882357
607	0.3584726009
608	0.3582588992
609	0.3582445547
610	0.358103673
611	0.357996214
612	0.3579641426
613	0.3579614121
614	0.3579494285
615	0.3578484425
616	0.3577685629
617	0.3577529514
618	0.3575521875
619	0.3574106129
620	0.3573550149
621	0.3572237635
622	0.3572166181
623	0.3570349383
624	0.3570323794
625	0.3568694106
626	0.356835599
627	0.3568048928
628	0.3566676488
629	0.3566606909
630	0.3565713041
631	0.3565468909
632	0.3565322001
633	0.356451681
634	0.3563828572
635	0.3563718365
636	0.3562812156
637	0.3561318782
638	0.3560034776
639	0.355883402
640	0.3557690696
641	0.3557583117
642	0.355731254
643	0.3556911175
644	0.3555424601
645	0.3553840558
646	0.3553226734
647	0.3552946708
648	0.355288624
649	0.3551885662
650	0.3551103274
651	0.3549625077
652	0.3548529673
653	0.3548086077
654	0.3545963908
655	0.3544474511
656	0.3544329301
657	0.3544185138
658	0.3543684233
659	0.3542994956
660	0.3542038789
661	0.3541341934
662	0.3538566785
663	0.3538525729
664	0.3538301858
665	0.3537551344
666	0.3537386427
667	0.3536304555
668	0.3536281764
669	0.3536116877
670	0.3536070341
671	0.3535937661
672	0.3535857139
673	0.3535135313
674	0.3534786802
675	0.3534174923
676	0.3533041483
677	0.3533019936
678	0.3532953288
679	0.3532730253
680	0.3532619391
681	0.3532484981
682	0.353246145
683	0.3532437036
684	0.3529643222
685	0.3528600985
686	0.352818753
687	0.3524497754
688	0.3523903497
689	0.3523477299
690	0.3523028184
691	0.3521645484
692	0.3520178187
693	0.3520152166
694	0.3520066065
695	0.3518975562
696	0.3518435476
697	0.3517897506
698	0.351662292
699	0.3516295714
700	0.3516215088
701	0.3516178151
702	0.3514861527
703	0.3514276726
704	0.351409745
705	0.3512739749
706	0.3512639913
707	0.3512136052
708	0.3512102343
709	0.3511274451
710	0.3510876156
711	0.3509895634
712	0.3509876966
713	0.3509129326
714	0.3508711853
715	0.3508208285
716	0.3507728851
717	0.3507698064
718	0.3506761022
719	0.3505308669
720	0.3504416382
721	0.3504325126
722	0.35032966
723	0.3502968363
724	0.3501785195
725	0.3500923792
726	0.350016962
727	0.3500059102
728	0.3499313074
729	0.3499292607
730	0.3498777767
731	0.3498086386
732	0.349753375
733	0.3495972928
734	0.3495805645
735	0.3495785831
736	0.3493856116
737	0.3493526863
738	0.3492803986
739	0.3492440984
740	0.3492126523
741	0.3492108636
742	0.3492021834
743	0.3491574256
744	0.3490987249
745	0.3490963273
746	0.349054652
747	0.3489443089
748	0.3489368625
749	0.3488570373
750	0.3487870322
751	0.3487628115
752	0.3486260536
753	0.3486242505
754	0.3486142137
755	0.3486058277
756	0.3484851909
757	0.3483935261
758	0.3483917363
759	0.3483270019
760	0.3483159579
761	0.3483035186
762	0.3482614044
763	0.3482407577
764	0.3482352363
765	0.3481711589
766	0.3481194214
767	0.3480807081
768	0.3480723784
769	0.3480501583
770	0.3480052517
771	0.3478236434
772	0.3476365763
773	0.347618622
774	0.3476042736
775	0.3475463389
776	0.3475182387
777	0.3474148916
778	0.3473570754
779	0.3473484309
780	0.3473407448
781	0.3473388112
782	0.3473337596
783	0.3473059636
784	0.3472514744
785	0.3472497331
786	0.3471107892
787	0.3470664227
788	0.3470443635
789	0.3470416969
790	0.3470003673
791	0.3469963787
792	0.3468589632
793	0.3468238981
794	0.3468207129
795	0.3468031775
796	0.3468010963
797	0.346782892
798	0.34675323
799	0.3467380118
800	0.3466412018
801	0.3466364554
802	0.3466142961
803	0.3465906493
804	0.3465199209
805	0.3464832721
806	0.3464180548
807	0.3464090637
808	0.3463016014
809	0.3462862291
810	0.3462576925
811	0.346226511
812	0.3462228356
813	0.346118962
814	0.3459442691
815	0.3458927833
816	0.345890027
817	0.3457989253
818	0.345786796
819	0.3457340267
820	0.3456764801
821	0.3456747597
822	0.3456212623
823	0.3455743714
824	0.3455542233
825	0.3455525402
826	0.3455311219
827	0.3455147819
828	0.34550455
829	0.3454485411
830	0.3454439204
831	0.3454241502
832	0.3454181357
833	0.3452883623
834	0.3452472768
835	0.3452086598
836	0.3451732566
837	0.3451714207
838	0.3451698992
839	0.3451400057
840	0.3451385822
841	0.3451273964
842	0.3451260063
843	0.3451185207
844	0.3451171192
845	0.3451035017
846	0.3450732196
847	0.3450240135
848	0.3449048952
849	0.344898369
850	0.3448025082
851	0.3447618677
852	0.3447487651
853	0.3447336933
854	0.3447177377
855	0.34470565
856	0.3446824684
857	0.3445511606
858	0.3445332957
859	0.3445313535
860	0.3445065619
861	0.3444744668
862	0.3444310127
863	0.3444137534
864	0.3444054939
865	0.344274365
866	0.3442541663
867	0.3442377964
868	0.3442222248
869	0.3441550556
870	0.3440653417
871	0.3440166317
872	0.3439036355
873	0.3438547566
874	0.3438528181
875	0.3438073114
876	0.3437255605
877	0.3436999813
878	0.3436853987
879	0.3436224067
880	0.3435753644
881	0.34344744
882	0.3434210665
883	0.343359059
884	0.3433486912
885	0.3433459663
886	0.3432669569
887	0.3432563892
888	0.3432517692
889	0.3432427376
890	0.3431788956
891	0.3431229984
892	0.3430415408
893	0.3429960068
894	0.3429821965
895	0.3428514196
896	0.3427707332
897	0.3427180517
898	0.3426984663
899	0.3426631161
900	0.3426588974
901	0.3426430373
902	0.3426360742
903	0.3426164524
904	0.3426087788
905	0.3425919224
906	0.3425857111
907	0.3425836846
908	0.3424758142
909	0.3424588228
910	0.3424471973
911	0.3423524222
912	0.3423499406
913	0.3423312293
914	0.3423275442
915	0.3422949051
916	0.3422852768
917	0.3422751079
918	0.342259786
919	0.3422219858
920	0.3421953512
921	0.3421935226
922	0.3420098145
923	0.3419592321
924	0.3419410899
925	0.3419297579
926	0.3419274047
927	0.3419243484
928	0.3419206766
929	0.3419134622
930	0.3418733772
931	0.3418604528
932	0.3417316807
933	0.3417018808
934	0.3416945717
935	0.3415030146
936	0.3414918868
937	0.341464433
938	0.3414603277
939	0.3413846808
940	0.3413476598
941	0.3412701596
942	0.3412647513
943	0.3412120613
944	0.3411988696
945	0.3411255107
946	0.3411151853
947	0.3410085997
948	0.340945152
949	0.3407630185
950	0.3407327608
951	0.3406875529
952	0.340680174
953	0.3406784038
954	0.3406771122
955	0.3406715312
956	0.3406536627
957	0.3405187037
958	0.3404500319
959	0.3404236131
960	0.3403855936
961	0.3403768773
962	0.3403043414
963	0.3402191861
964	0.3401512554
965	0.3401498258
966	0.3401368061
967	0.3400992116
968	0.340092524
969	0.3400095973
970	0.3399934591
971	0.3398481002
972	0.3397846923
973	0.3397496068
974	0.3395759151
975	0.339539575
976	0.3395283651
977	0.3395226464
978	0.3394305444
979	0.3394198211
980	0.3394106922
981	0.3392670435
982	0.3392571846
983	0.3392560251
984	0.3392549071
985	0.3392259539
986	0.3392145552
987	0.3390489942
988	0.3390480341
989	0.3390146816
990	0.3389775441
991	0.3389641996
992	0.338956704
993	0.3388969748
994	0.3388730973
995	0.3388547705
996	0.3387228068
997	0.3385492069
998	0.3385381684
999	0.3385188419
