iter	Passed	Remaining
663	2961	1498
664	2967	1494
665	2972	1490
666	2977	1486
667	2983	1482
668	2986	1477
669	2992	1473
670	2996	1469
671	3001	1465
672	3007	1461
673	3012	1456
674	3018	1453
675	3023	1448
676	3028	1444
677	3030	1439
678	3035	1435
679	3040	1431
680	3047	1427
681	3052	1423
682	3055	1418
683	3058	1413
684	3064	1409
685	3069	1405
686	3074	1400
687	3080	1396
688	3085	1392
689	3091	1388
690	3097	1385
691	3103	1381
692	3108	1377
693	3114	1373
694	3119	1369
695	3125	1364
696	3130	1360
697	3135	1356
698	3141	1352
699	3147	1348
700	3152	1344
701	3158	1340
702	3163	1336
703	3168	1332
704	3173	1328
705	3179	1324
706	3184	1319
707	3190	1315
708	3196	1311
709	3202	1308
710	3208	1304
711	3213	1299
712	3216	1294
713	3221	1290
714	3226	1286
715	3232	1282
716	3238	1278
717	3243	1273
718	3248	1269
719	3254	1265
720	3260	1261
721	3266	1257
722	3271	1253
723	3277	1249
724	3282	1245
725	3287	1240
726	3293	1236
727	3299	1232
728	3304	1228
729	3307	1223
730	3313	1219
731	3319	1215
732	3324	1210
733	3329	1206
734	3335	1202
735	3340	1198
736	3345	1193
737	3351	1189
738	3356	1185
739	3362	1181
740	3368	1177
741	3371	1172
742	3376	1167
743	3381	1163
744	3386	1159
745	3392	1155
746	3397	1150
747	3402	1146
748	3408	1142
749	3413	1137
750	3418	1133
751	3423	1129
752	3429	1124
753	3432	1119
754	3437	1115
755	3443	1111
756	3449	1107
757	3454	1102
758	3458	1098
759	3463	1093
760	3468	1089
761	3474	1085
762	3479	1080
763	3485	1076
764	3489	1071
765	3495	1067
766	3501	1063
767	3507	1059
768	3513	1055
769	3518	1051
770	3524	1046
771	3529	1042
772	3535	1038
773	3541	1033
774	3546	1029
775	3552	1025
776	3557	1021
777	3562	1016
778	3567	1012
779	3573	1008
780	3579	1003
781	3582	998
782	3587	994
783	3593	989
784	3598	985
785	3601	980
786	3607	976
787	3612	971
788	3617	967
789	3623	963
790	3628	958
791	3631	953
792	3636	949
793	3642	945
794	3648	940
795	3653	936
796	3658	931
797	3664	927
798	3669	923
799	3674	918
800	3680	914
801	3685	909
802	3689	905
803	3694	900
804	3700	896
805	3705	891
806	3710	887
807	3715	882
808	3721	878
809	3727	874
810	3732	869
811	3738	865
812	3743	861
813	3749	856
814	3754	852
815	3760	847
816	3765	843
817	3771	839
818	3776	834
819	3782	830
820	3788	826
821	3792	821
822	3797	816
823	3802	812
824	3808	807
825	3812	803
826	3818	798
827	3823	794
828	3829	789
829	3834	785
830	3840	781
831	3846	776
832	3851	772
833	3856	767
834	3862	763
835	3868	758
836	3873	754
837	3878	749
838	3884	745
839	3889	740
840	3892	735
841	3897	731
842	3903	726
843	3908	722
844	3910	717
845	3916	712
846	3921	708
847	3927	703
848	3932	699
849	3937	694
850	3942	690
851	3947	685
852	3953	681
853	3959	676
854	3964	672
855	3970	667
856	3975	663
857	3981	658
858	3986	654
859	3990	649
860	3995	645
861	4000	640
862	4006	636
863	4011	631
864	4017	626
865	4022	622
866	4028	617
867	4035	613
868	4040	609
869	4045	604
870	4051	600
871	4056	595
872	4062	591
873	4067	586
874	4073	581
875	4079	577
876	4086	573
877	4091	568
878	4097	564
879	4102	559
880	4108	554
881	4113	550
882	4119	545
883	4124	541
884	4129	536
885	4135	532
886	4140	527
887	4146	522
888	4151	518
889	4157	513
890	4163	509
891	4169	504
892	4174	500
893	4180	495
894	4186	491
895	4192	486
896	4198	482
897	4203	477
898	4209	472
899	4215	468
900	4220	463
901	4225	459
902	4231	454
903	4236	449
904	4242	445
905	4247	440
906	4253	436
907	4259	431
908	4264	426
909	4270	422
910	4275	417
911	4281	413
912	4286	408
913	4292	403
914	4298	399
915	4303	394
916	4308	389
917	4314	385
918	4320	380
919	4326	376
920	4331	371
921	4335	366
922	4341	362
923	4347	357
924	4352	352
925	4358	348
926	4361	343
927	4367	338
928	4372	334
929	4380	329
930	4385	325
931	4391	320
932	4397	315
933	4402	311
934	4408	306
935	4413	301
936	4418	297
937	4424	292
938	4428	287
939	4433	282
940	4439	278
941	4445	273
942	4450	269
943	4456	264
944	4461	259
945	4468	255
946	4474	250
947	4480	245
948	4487	241
949	4493	236
950	4502	232
951	4509	227
952	4515	222
953	4519	217
954	4523	213
955	4528	208
956	4534	203
957	4540	199
958	4546	194
959	4552	189
960	4557	184
961	4563	180
962	4569	175
963	4575	170
964	4580	166
965	4586	161
966	4592	156
967	4598	152
968	4604	147
969	4609	142
970	4614	137
971	4620	133
972	4626	128
973	4632	123
974	4638	118
975	4644	114
976	4650	109
977	4655	104
978	4661	99
979	4669	95
980	4674	90
981	4680	85
982	4686	81
983	4688	76
984	4692	71
985	4697	66
986	4703	61
987	4708	57
988	4711	52
989	4716	47
990	4722	42
991	4728	38
992	4733	33
993	4738	28
994	4744	23
995	4749	19
996	4755	14
997	4761	9
998	4767	4
999	4773	0
