iter	Logloss
255	0.3518308465
256	0.3512225975
257	0.350890786
258	0.3503776318
259	0.3492833099
260	0.3477080491
261	0.3477057716
262	0.3476486104
263	0.3470343712
264	0.3463244525
265	0.3456809274
266	0.3456719592
267	0.3456528504
268	0.3456526238
269	0.3453041439
270	0.3452900791
271	0.3437438161
272	0.3437438135
273	0.343291496
274	0.3417726979
275	0.3414251534
276	0.3408122997
277	0.3407251229
278	0.3407034556
279	0.3394316995
280	0.3392478253
281	0.3386455206
282	0.3374541024
283	0.3366885943
284	0.3362707505
285	0.3362706081
286	0.3355404938
287	0.3355402741
288	0.3353313809
289	0.3346295022
290	0.3346268569
291	0.3344652817
292	0.3340845616
293	0.3337821277
294	0.3331364279
295	0.3324283093
296	0.3317117825
297	0.3308036332
298	0.3307054543
299	0.33027026
300	0.329530658
301	0.3295158908
302	0.3290081605
303	0.3274603447
304	0.3274590618
305	0.3270848096
306	0.3265227959
307	0.3263219559
308	0.3251878066
309	0.3244532324
310	0.3243195817
311	0.323842496
312	0.3231414587
313	0.3226698248
314	0.3221753202
315	0.3217898807
316	0.321320492
317	0.3206028906
318	0.3201386751
319	0.3197313914
320	0.3187323566
321	0.3178285366
322	0.3176898921
323	0.3176872735
324	0.316769758
325	0.3166459545
326	0.3156535835
327	0.3140938295
328	0.3138934145
329	0.313312376
330	0.3131453954
331	0.3121975406
332	0.3116372072
333	0.3111012347
334	0.3098582758
335	0.3093436746
336	0.3088616271
337	0.3083003449
338	0.3080827067
339	0.3080645475
340	0.3076400948
341	0.3076370596
342	0.3075542421
343	0.3071278093
344	0.3071277443
345	0.3069764889
346	0.3065458936
347	0.3062143717
348	0.3058700326
349	0.3058320419
350	0.3053909931
351	0.3050891937
352	0.3050876199
353	0.3044073669
354	0.3039818546
355	0.3033564397
356	0.3033188996
357	0.3030973898
358	0.302408081
359	0.3018110267
360	0.3012228639
361	0.3010726105
362	0.300517683
363	0.2997904338
364	0.2995745956
365	0.2995187417
366	0.2993454818
367	0.2992409069
368	0.2984675963
369	0.2982073837
370	0.2976852063
371	0.2975912624
372	0.2970035555
373	0.2968045521
374	0.2966221735
375	0.2961974607
376	0.296190412
377	0.2959782208
378	0.2956875297
379	0.2947889813
380	0.2943701098
381	0.2942350921
382	0.2938950278
383	0.2936602547
384	0.2934671924
385	0.2932605598
386	0.2929657293
387	0.292591294
388	0.2917668326
389	0.2913171665
390	0.2906798815
391	0.2905579759
392	0.290249772
393	0.2897600158
394	0.2893250873
395	0.2893189764
396	0.2887551839
397	0.2887159083
398	0.2878886116
399	0.2870852722
400	0.2865425838
401	0.2863335591
402	0.2854919274
403	0.2852538212
404	0.2851024109
405	0.2844114056
406	0.2836609406
407	0.2829115008
408	0.282738158
409	0.2820326235
410	0.2817740323
411	0.2816530636
412	0.2807491452
413	0.2807421958
414	0.2799965322
415	0.2795480407
416	0.2787984788
417	0.2786129293
418	0.2782420789
419	0.2772369836
420	0.2771663862
421	0.2770095712
422	0.2767854866
423	0.2759664491
424	0.2758060538
425	0.2758009479
426	0.2751318384
427	0.2749596743
428	0.2745342724
429	0.2742810894
430	0.2741037347
431	0.2737271526
432	0.2734221418
433	0.2733572038
434	0.2732971279
435	0.2730100744
436	0.2729629526
437	0.2726614805
438	0.2716204983
439	0.2713457918
440	0.2712977568
441	0.2710386866
442	0.2706816597
443	0.2705053463
444	0.2703177922
445	0.2698858973
446	0.2692110482
447	0.2687617006
448	0.2682451535
449	0.2678589055
450	0.2668149247
451	0.2661547992
452	0.2656653791
453	0.2649329248
454	0.2645153932
455	0.2642604119
456	0.2637907167
457	0.2633270658
458	0.262514662
459	0.2622552322
460	0.262040641
461	0.2617187459
462	0.2612885861
463	0.261117125
464	0.2609026009
465	0.2607514089
466	0.2602294603
467	0.2600015148
468	0.2593878173
469	0.2590446399
470	0.2589441624
471	0.2588631683
472	0.2584582142
473	0.2581541767
474	0.257730682
475	0.2573951563
476	0.2570996704
477	0.256907846
478	0.2564961757
479	0.25648094
480	0.2560549906
481	0.2556889925
482	0.2554856156
483	0.254836412
484	0.2541409072
485	0.2534767866
486	0.2529890644
487	0.2527272962
488	0.2526665064
489	0.2525689591
490	0.2521940061
491	0.2519061292
492	0.2514466318
493	0.2512753044
494	0.250771498
495	0.2504461689
496	0.2495476286
497	0.2491973388
498	0.2486486632
499	0.2484542602
500	0.2478881977
501	0.2478188024
502	0.2474109928
503	0.2473119777
504	0.2468219494
505	0.2462775045
506	0.246035901
507	0.2454606454
508	0.2451401599
509	0.2448547221
510	0.2446795733
511	0.24431416
512	0.2440118441
513	0.2436010201
514	0.2430472295
515	0.2429714408
516	0.2425129877
517	0.2420536789
518	0.2415964105
519	0.2410829523
520	0.2405567161
521	0.2402898828
522	0.2402060634
523	0.240111069
524	0.2397896692
525	0.2396613752
526	0.239267577
527	0.238962291
528	0.2385514472
529	0.2384765093
530	0.2383819943
531	0.2377138753
532	0.2370959907
533	0.2368893694
534	0.2365964847
535	0.2365156623
536	0.2364016011
537	0.2363594589
538	0.2359545694
539	0.2357808133
540	0.2352883549
541	0.2347349793
542	0.234324233
543	0.2340924618
544	0.2336770178
545	0.2336386838
546	0.2333355594
547	0.2327260862
548	0.2322959457
549	0.231970983
550	0.2314725379
551	0.2313173508
552	0.2309813956
553	0.230588538
554	0.2304439716
555	0.2302521098
556	0.2300050302
557	0.2297366408
558	0.2294123333
559	0.2291066591
560	0.2287837625
561	0.2286377146
562	0.2283519401
563	0.2278844724
564	0.2274129716
565	0.2272984338
566	0.2271315945
567	0.2269392531
568	0.226790257
569	0.226677669
570	0.2261401241
571	0.2257444496
572	0.2254164646
573	0.225010747
574	0.2248151734
575	0.2245521823
576	0.2244548393
577	0.2243403728
578	0.2238166745
579	0.2233884938
580	0.2230445061
581	0.2228463685
582	0.2225162337
583	0.2220454582
584	0.2218400577
585	0.221687145
586	0.2215185351
587	0.2211635122
588	0.220989562
589	0.2205372826
590	0.2203032016
591	0.2201148333
592	0.2198976356
593	0.2197342875
594	0.2196111862
595	0.2191461718
596	0.2190844738
597	0.2188422035
598	0.218224677
599	0.2179557849
600	0.2175383667
601	0.2170370174
602	0.2165152737
603	0.2163122457
604	0.2160110028
605	0.2158099736
606	0.2156202638
607	0.2155037864
608	0.215314118
609	0.2151863573
610	0.2149120673
611	0.2147980244
612	0.2146437421
613	0.2146271889
614	0.21450771
615	0.2143408006
616	0.214126361
617	0.2137438657
618	0.2137200109
619	0.213322079
620	0.2132657749
621	0.2130853334
622	0.2128510283
623	0.2122991702
624	0.2122936449
625	0.2122176243
626	0.2119192605
627	0.2116475912
628	0.2113551945
629	0.2110604467
630	0.2105717989
631	0.2102945093
632	0.2100259765
633	0.2096821837
634	0.2092027166
635	0.2091119113
636	0.2089619186
637	0.2085694745
638	0.2082713941
639	0.2080509139
640	0.2079998389
641	0.2078389293
642	0.2075435098
643	0.2075290525
644	0.2071291744
645	0.2069848677
646	0.2068317382
647	0.2066666763
648	0.2063341043
649	0.2062472846
650	0.2059734982
651	0.2058708823
652	0.2058026901
653	0.2054528416
654	0.2054503103
655	0.2052771882
656	0.2049509388
657	0.2045492083
658	0.204450215
659	0.2042270876
660	0.204088863
661	0.2040298865
662	0.20378389
663	0.2036939876
664	0.2032083334
665	0.2028426979
666	0.2023915621
667	0.2021737431
668	0.2017143828
669	0.2013840062
670	0.2010649594
671	0.2006454072
672	0.200361777
673	0.2001904489
674	0.2000800478
675	0.1998672073
676	0.1996477593
677	0.1996175589
678	0.1995442387
679	0.1994959898
680	0.1993757016
681	0.1992557205
682	0.1989082628
683	0.1984897851
684	0.1980251246
685	0.1977039218
686	0.1972985906
687	0.1970736909
688	0.1969092565
689	0.1966846443
690	0.1963572798
691	0.1960789529
692	0.195984415
693	0.1957892096
694	0.1957402661
695	0.1956461683
696	0.1955342137
697	0.1951903899
698	0.1950973484
699	0.1946498282
700	0.1946343384
701	0.1946070511
702	0.1945484311
703	0.1943886507
704	0.1942782048
705	0.1941257648
706	0.1936603811
707	0.1933958785
708	0.1932320843
709	0.1929157926
710	0.192811307
711	0.1925861495
712	0.1922845189
713	0.1921979327
714	0.1920727426
715	0.1918028343
716	0.191683471
717	0.1916723498
718	0.19130096
719	0.1909303756
720	0.1907227047
721	0.1905788286
722	0.1904770754
723	0.1903612549
724	0.1902578004
725	0.1901216319
726	0.1898060429
727	0.1892981621
728	0.1891189135
729	0.1890146233
730	0.1888733117
731	0.1888110989
732	0.1885684499
733	0.1883137256
734	0.1882719884
735	0.1881478748
736	0.1879966443
737	0.1878568677
738	0.187602129
739	0.1874454452
740	0.1872284216
741	0.187022328
742	0.186740861
743	0.1865054007
744	0.186359356
745	0.1862298498
746	0.1860693938
747	0.185955569
748	0.1857250704
749	0.1854738045
750	0.1852789774
751	0.1850032412
752	0.184791181
753	0.1845757283
754	0.1843029285
755	0.1839717298
756	0.1837589126
757	0.1834779583
758	0.1831522172
759	0.1829580358
760	0.1827951449
761	0.1825383424
762	0.1824947166
763	0.1822328558
764	0.1821451698
765	0.1818517838
766	0.1817313713
767	0.1816211878
768	0.1814828985
769	0.1814578506
770	0.1812768757
771	0.181171436
772	0.1809791141
773	0.1809081038
774	0.1807774964
775	0.1804813736
776	0.1802342121
777	0.1798129973
778	0.1795574699
779	0.1794275542
780	0.1791595471
781	0.1790178824
782	0.1788170334
783	0.1784487884
784	0.1782757767
785	0.1778452135
786	0.1776014954
787	0.1774299582
788	0.1773388371
789	0.1771005674
790	0.1769889369
791	0.1768598342
792	0.1767336097
793	0.1765708456
794	0.1764245978
795	0.1761766762
796	0.1759227291
797	0.1756468287
798	0.1754264308
799	0.1753638563
800	0.1751851265
801	0.174984645
802	0.1747965141
803	0.1746027822
804	0.1745006233
805	0.1743946388
806	0.1740360085
807	0.1739921176
808	0.1736530612
809	0.1734151039
810	0.1733202374
811	0.1731534492
812	0.1729966221
813	0.1727249039
814	0.1725528098
815	0.1724506548
816	0.1722933927
817	0.1721243648
818	0.1719562927
819	0.1717571951
820	0.1716016536
821	0.1714758624
822	0.1712490046
823	0.1710303454
824	0.1708702792
825	0.1704014111
826	0.1701492017
827	0.1700491711
828	0.1699238916
829	0.169701332
830	0.1696040263
831	0.169368403
832	0.1692040086
833	0.1691076111
834	0.1689683351
835	0.1687529619
836	0.1684625339
837	0.1681044067
838	0.1680653331
839	0.167844304
840	0.1676374177
841	0.1675683953
842	0.1673765621
843	0.167279336
844	0.1671514276
845	0.1669571225
846	0.1669063506
847	0.1666965914
848	0.1665471555
849	0.1664661846
850	0.1662212738
851	0.1661659645
852	0.1660246261
853	0.1658021836
854	0.1656645184
855	0.1652837854
856	0.1652328291
857	0.1649891629
858	0.1648966026
859	0.1648050814
860	0.1646859479
861	0.1645104263
862	0.1642021868
863	0.1640540482
864	0.1639897949
865	0.1638329778
866	0.1637116876
867	0.163672046
868	0.1635708698
869	0.1634005121
870	0.1633634684
871	0.1631028814
872	0.1630665815
873	0.1628504408
874	0.1628439815
875	0.1627753227
876	0.1626540372
877	0.1625008772
878	0.1624103921
879	0.1623486123
880	0.1622879416
881	0.1622435714
882	0.1620513329
883	0.1617983192
884	0.1615495703
885	0.1613921859
886	0.1610795625
887	0.1608907556
888	0.1606567092
889	0.1605756193
890	0.1605011475
891	0.1604298549
892	0.1601276344
893	0.1600747997
894	0.1599934303
895	0.1597751937
896	0.1596793442
897	0.1595782828
898	0.159521408
899	0.1594951653
900	0.1594127618
901	0.159353955
902	0.1591227817
903	0.1589209654
904	0.1586807974
905	0.1586557303
906	0.1585768231
907	0.1585329524
908	0.1580546823
909	0.1578057282
910	0.1575840827
911	0.1574680457
912	0.1572766282
913	0.1570797132
914	0.1570239436
915	0.1569136305
916	0.1567486569
917	0.1566749318
918	0.1566292039
919	0.1564381884
920	0.1562555885
921	0.1561688782
922	0.155993468
923	0.155693355
924	0.1555068137
925	0.1554575299
926	0.155245214
927	0.1551964705
928	0.1549842436
929	0.1548996838
930	0.1547428563
931	0.1546606082
932	0.1545887591
933	0.1543537912
934	0.1542529181
935	0.1541873398
936	0.1540056877
937	0.1538744245
938	0.1537486105
939	0.1537226632
940	0.1536216777
941	0.1535132273
942	0.1534842302
943	0.1534009089
944	0.1532369209
945	0.153148206
946	0.1531047595
947	0.1530116279
948	0.1527064659
949	0.1525900686
950	0.1524163345
951	0.1522829208
952	0.1521695494
953	0.152011453
954	0.1518928984
955	0.1517855535
956	0.1515945089
957	0.1514550994
958	0.1513144404
959	0.1511743778
960	0.151028205
961	0.1508085642
962	0.1505099002
963	0.150471654
964	0.1501888578
965	0.1501005377
966	0.149974979
967	0.1497706842
968	0.1495783522
969	0.1495263779
970	0.1493430699
971	0.1492266273
972	0.1491433445
973	0.1490296139
974	0.1489742638
975	0.148686165
976	0.1484711108
977	0.148222214
978	0.1480739955
979	0.1479113632
980	0.1478026812
981	0.1474309523
982	0.1472894766
983	0.1471563434
984	0.1470261277
985	0.1468356441
986	0.1465940005
987	0.1465588134
988	0.1463966007
989	0.146358304
990	0.1462884248
991	0.1460661268
992	0.1459764707
993	0.1457568327
994	0.1457033916
995	0.1454421311
996	0.1453454258
997	0.1451875502
998	0.1450623686
999	0.1450044353
1000	0.144907303
1001	0.1445672988
1002	0.1444791626
1003	0.1443540718
1004	0.1442710413
1005	0.1441545752
1006	0.1440269555
1007	0.1440038059
1008	0.143820849
1009	0.1436889098
1010	0.1436098148
1011	0.1435239917
1012	0.1435038465
1013	0.1433262653
1014	0.1430911991
1015	0.1429747241
1016	0.1429091231
1017	0.1428058252
1018	0.142659075
1019	0.1424953969
1020	0.1422203835
1021	0.142035767
1022	0.1418895231
1023	0.1418339297
1024	0.1417790276
1025	0.1417551604
1026	0.1416406144
1027	0.1415688853
1028	0.141528143
1029	0.1413589725
1030	0.1412432066
1031	0.1410298358
1032	0.1409314603
1033	0.1408179675
1034	0.140635803
1035	0.1405127804
1036	0.1401682887
1037	0.1401253532
1038	0.139971258
1039	0.1398866568
1040	0.1398723278
1041	0.1398315199
1042	0.1397767468
1043	0.139593385
1044	0.1395051843
1045	0.139452092
1046	0.1393868774
1047	0.1393322882
1048	0.1391636445
1049	0.1389870789
1050	0.1389333116
1051	0.1388922335
1052	0.1388477116
1053	0.1387906268
1054	0.1386228571
1055	0.1384672142
1056	0.1384124469
1057	0.1383828463
1058	0.1382456783
1059	0.1382440212
1060	0.1381358544
1061	0.1380091114
1062	0.1379761919
1063	0.1379449443
1064	0.1379188382
1065	0.1378809649
1066	0.1378446239
1067	0.1377556873
1068	0.1376921834
1069	0.1375684683
1070	0.1375319341
1071	0.1374330688
1072	0.1372203241
1073	0.1370278963
1074	0.1369999121
1075	0.1369122278
1076	0.1368270358
1077	0.1367432049
1078	0.1366763234
1079	0.1365815909
1080	0.1365498267
1081	0.1364944003
1082	0.136454224
1083	0.1363910376
1084	0.1363118893
1085	0.1361491598
1086	0.1359989869
1087	0.135869252
1088	0.1357395775
1089	0.1356331454
1090	0.135514687
1091	0.135380413
1092	0.1353025866
1093	0.1352441917
1094	0.1351951129
1095	0.135071832
1096	0.1350018593
1097	0.1349459217
1098	0.1348824774
1099	0.1346901244
1100	0.1345573414
1101	0.1344344699
1102	0.134243277
1103	0.134186051
1104	0.1340049747
1105	0.1338998389
1106	0.1338125204
1107	0.1337415181
1108	0.1336021504
1109	0.1335446876
1110	0.1334877668
1111	0.1334068026
1112	0.1331666843
1113	0.1330100428
1114	0.1328724731
1115	0.1328434515
1116	0.1326172632
1117	0.1325766908
1118	0.132492319
1119	0.1322819278
1120	0.1322455618
1121	0.1322451176
1122	0.1321856258
1123	0.1319768861
1124	0.1318630084
1125	0.1316632886
1126	0.1315641921
1127	0.1314049869
1128	0.1313251994
1129	0.1312974435
1130	0.1312238251
1131	0.1311611443
1132	0.1310989264
1133	0.1310548815
1134	0.130995563
1135	0.1308835759
1136	0.1307801709
1137	0.1306800273
1138	0.1305761025
1139	0.1304459411
1140	0.1303969673
1141	0.1302895018
1142	0.1301878614
1143	0.1300898253
1144	0.1300446381
1145	0.1299177245
1146	0.1297722845
1147	0.1297323581
1148	0.1296826799
1149	0.1296294127
1150	0.1295615026
1151	0.1294583611
1152	0.1294006151
1153	0.1292914748
1154	0.1291417291
1155	0.1290841564
1156	0.129007762
1157	0.1288349481
1158	0.1287528538
1159	0.1287480584
1160	0.1286383801
1161	0.1285762747
1162	0.1283855816
1163	0.1282888798
1164	0.1282050822
1165	0.1281059068
1166	0.128105007
1167	0.1280597288
1168	0.1280277113
1169	0.1278906789
1170	0.127803618
1171	0.1277086386
1172	0.1276699022
1173	0.1275350642
1174	0.1274540823
1175	0.1273758755
1176	0.1273367207
1177	0.1272667009
1178	0.1270860764
1179	0.126982012
1180	0.126869607
1181	0.1268398485
1182	0.1268383559
1183	0.1266822608
1184	0.1265826479
1185	0.1265194726
1186	0.1264550026
1187	0.1264004779
1188	0.1263592789
1189	0.1262482857
1190	0.1261371402
1191	0.1261036338
1192	0.1258495088
1193	0.1257417044
1194	0.1257308982
1195	0.1256258669
1196	0.1255648861
1197	0.1254057483
1198	0.1253921008
1199	0.1253670824
1200	0.1252799534
1201	0.1252151752
1202	0.125187543
1203	0.1251298197
1204	0.1251283963
1205	0.1250996673
1206	0.1249604553
1207	0.1249083339
1208	0.1246738375
1209	0.1245799692
1210	0.124521974
1211	0.124464238
1212	0.1244100744
1213	0.1243231019
1214	0.1242061423
1215	0.1241126293
1216	0.1240039394
1217	0.123910547
1218	0.1238604227
1219	0.1237008489
1220	0.1236479701
1221	0.1235014274
1222	0.123492329
1223	0.1234599656
1224	0.1233255429
1225	0.1232711737
1226	0.1231324549
1227	0.1230819612
1228	0.1230365994
1229	0.123004261
1230	0.1229499597
1231	0.1228574854
1232	0.1227116011
1233	0.1226635123
1234	0.1225626176
1235	0.1224957289
1236	0.1224399196
1237	0.1223213528
1238	0.1222294485
1239	0.1221236409
1240	0.1220884707
1241	0.122046534
1242	0.1219498012
1243	0.1218501552
1244	0.1218350148
1245	0.1217436604
1246	0.1216836501
1247	0.1216397934
1248	0.1215148436
1249	0.1214123261
1250	0.1213534946
1251	0.1213132729
1252	0.1212870963
1253	0.1212080121
1254	0.121162288
1255	0.1210942445
1256	0.120989837
1257	0.1209467922
1258	0.1208846443
1259	0.1208383191
1260	0.1206816221
1261	0.1204890599
1262	0.1203002441
1263	0.1202071303
1264	0.1201433502
1265	0.1200619791
1266	0.1200254257
1267	0.1199419791
1268	0.1198560189
1269	0.1197870936
1270	0.1196679475
1271	0.1194981005
1272	0.1193354619
1273	0.1192404292
1274	0.1190362108
1275	0.1188582007
1276	0.11880848
1277	0.1187535312
1278	0.1186544598
1279	0.1186005754
1280	0.1185466447
1281	0.1184447457
1282	0.1182691241
1283	0.1180790308
1284	0.1179050897
1285	0.1178336788
1286	0.1177443849
1287	0.1176906698
1288	0.1176385074
1289	0.1175874047
1290	0.1175866241
1291	0.1175397331
1292	0.1174709155
1293	0.1174257251
1294	0.1173861977
1295	0.1173003195
1296	0.1171770127
1297	0.1170156178
1298	0.1169322581
1299	0.1168053348
1300	0.1167309109
1301	0.116667184
1302	0.1166195836
1303	0.1165880537
1304	0.116436354
1305	0.1163472235
1306	0.1163146741
1307	0.1162145804
1308	0.1161419382
1309	0.116106489
1310	0.1160098224
1311	0.11588068
1312	0.1157015089
1313	0.1156252616
1314	0.115620243
1315	0.1155836177
1316	0.1154984764
1317	0.1154090377
1318	0.1153611404
1319	0.1152046461
1320	0.1151241868
1321	0.115052926
1322	0.1149685557
1323	0.1149148474
1324	0.1148890866
1325	0.1148554617
1326	0.1148105814
1327	0.1146303794
1328	0.11459716
1329	0.1145389403
1330	0.1143502042
1331	0.1143196443
1332	0.1142716496
1333	0.1141737296
1334	0.1140822032
1335	0.1140029225
1336	0.1139597986
1337	0.1138928764
1338	0.1138440936
1339	0.1137860013
1340	0.1137087572
1341	0.113663407
1342	0.1135707549
1343	0.1135399375
1344	0.1134746801
1345	0.1133543126
1346	0.1132473474
1347	0.1130604353
1348	0.1128213536
1349	0.1127585827
1350	0.1125709748
1351	0.1124853486
1352	0.1124420369
1353	0.1123404482
1354	0.1122945613
1355	0.1122265738
1356	0.1121967433
1357	0.1121252469
1358	0.1120429026
1359	0.1119333816
1360	0.1117055916
1361	0.1116764802
1362	0.1116322791
1363	0.1115360208
1364	0.1114503036
1365	0.1114047222
1366	0.1113522565
1367	0.1112578918
1368	0.1111210243
1369	0.1110454359
1370	0.1109107803
1371	0.1108526322
1372	0.1108424669
1373	0.1108076862
1374	0.1107739352
1375	0.1106971742
1376	0.1106164295
1377	0.110439294
1378	0.1104011625
1379	0.110317924
1380	0.1102647691
1381	0.1102335274
1382	0.1101616178
1383	0.1100933384
1384	0.110014888
1385	0.109955871
1386	0.1099120518
1387	0.1098290916
1388	0.1097954537
1389	0.1097222273
1390	0.1096954274
1391	0.1096331702
1392	0.1096034732
1393	0.1094893921
1394	0.1094651388
1395	0.109356298
1396	0.1092815197
1397	0.1092118321
1398	0.1091708822
1399	0.1091359958
1400	0.1091127152
1401	0.1090806975
1402	0.1090211669
1403	0.1089938564
1404	0.1088782477
1405	0.1088684986
1406	0.108822041
1407	0.1087017415
1408	0.1086249684
1409	0.108463698
1410	0.108435046
1411	0.108371668
1412	0.1083519246
1413	0.1083138865
1414	0.1081990478
1415	0.1081979349
1416	0.1081384597
1417	0.108080498
1418	0.1080795187
1419	0.1079765106
1420	0.1079760053
1421	0.1079503115
1422	0.1078846607
1423	0.1078529412
1424	0.1078521103
1425	0.1077821717
1426	0.107758273
1427	0.1076759129
1428	0.1076194974
1429	0.1075551414
1430	0.1074686129
1431	0.1074408575
1432	0.1074069451
1433	0.1073357203
1434	0.1072639633
1435	0.1072406277
1436	0.1071807657
1437	0.107138607
1438	0.1070136376
1439	0.106996998
1440	0.1069749332
1441	0.1069164254
1442	0.106833121
1443	0.1067542704
1444	0.1066298175
1445	0.1065643894
1446	0.1065454
1447	0.1064912633
1448	0.1064109469
1449	0.1063344732
1450	0.1062412592
1451	0.1061712694
1452	0.1061106254
1453	0.1060862374
1454	0.1060450009
1455	0.1059755145
1456	0.1059592189
1457	0.1058633365
1458	0.1058419755
1459	0.1057248128
1460	0.1056258504
1461	0.1055883556
1462	0.1055351669
1463	0.1055196622
1464	0.1054483145
1465	0.10531757
1466	0.1051860031
1467	0.1051630408
1468	0.1051246868
1469	0.1050905934
1470	0.1050356688
1471	0.1049930161
1472	0.1049405093
1473	0.1049003068
1474	0.1048025071
1475	0.1046619957
1476	0.1045960075
1477	0.1044961722
1478	0.1044241209
1479	0.1043276453
1480	0.1042635828
1481	0.1041310098
1482	0.1040767904
1483	0.1040209515
1484	0.1039841219
1485	0.1039319791
1486	0.1038928268
1487	0.1038229579
1488	0.1037828003
1489	0.1037320769
1490	0.1036938448
1491	0.1036069741
1492	0.1034469946
1493	0.1034170413
1494	0.1032908593
1495	0.1031917012
1496	0.1030795583
1497	0.1030476132
1498	0.1030060795
1499	0.1028453144
1500	0.1027539544
1501	0.1027005003
1502	0.1026199713
1503	0.1024747405
1504	0.1024404091
1505	0.1023798417
1506	0.1023297414
1507	0.102289208
1508	0.1022231885
1509	0.1020942009
1510	0.1020358391
1511	0.1020056122
1512	0.1019046844
