iter	Passed	Remaining
418	3003	32840
419	3017	32902
420	3028	32938
421	3037	32950
422	3046	32961
423	3055	32979
424	3064	32991
425	3067	32939
426	3076	32951
427	3085	32955
428	3093	32965
429	3103	32980
430	3112	32995
431	3122	33015
432	3130	33023
433	3139	33031
434	3147	33035
435	3156	33043
436	3166	33062
437	3174	33067
438	3183	33077
439	3193	33091
440	3197	33056
441	3206	33069
442	3218	33110
443	3232	33170
444	3245	33220
445	3258	33270
446	3270	33310
447	3279	33318
448	3288	33330
449	3297	33342
450	3306	33346
451	3316	33369
452	3324	33372
453	3333	33374
454	3341	33377
455	3350	33385
456	3358	33389
457	3367	33394
458	3378	33422
459	3391	33469
460	3404	33516
461	3419	33591
462	3442	33733
463	3454	33770
464	3469	33836
465	3482	33884
466	3494	33918
467	3506	33957
468	3516	33972
469	3525	33975
470	3533	33976
471	3542	33987
472	3551	33992
473	3560	33997
474	3569	34003
475	3578	34007
476	3586	34007
477	3597	34035
478	3608	34054
479	3619	34085
480	3631	34114
481	3641	34128
482	3650	34138
483	3661	34159
484	3671	34175
485	3682	34198
486	3691	34210
487	3700	34218
488	3710	34232
489	3719	34238
490	3728	34243
491	3737	34244
492	3746	34251
493	3755	34257
494	3764	34261
495	3773	34266
496	3782	34271
497	3791	34273
498	3800	34284
499	3811	34305
500	3822	34328
501	3851	34513
502	3872	34618
503	3890	34701
504	3904	34752
505	3917	34793
506	3931	34838
507	3943	34869
508	3953	34880
509	3961	34880
510	3970	34881
511	3980	34895
512	3989	34896
513	3999	34906
514	4010	34927
515	4019	34926
516	4030	34945
517	4039	34951
518	4049	34960
519	4057	34958
520	4066	34959
521	4076	34968
522	4087	34988
523	4100	35026
524	4113	35060
525	4125	35086
526	4138	35124
527	4151	35162
528	4163	35188
529	4174	35211
530	4187	35241
531	4196	35247
532	4208	35271
533	4226	35346
534	4241	35397
535	4255	35440
536	4265	35453
537	4274	35453
538	4283	35455
539	4292	35452
540	4302	35459
541	4311	35464
542	4319	35458
543	4328	35453
544	4337	35454
545	4340	35406
546	4348	35403
547	4358	35409
548	4367	35406
549	4375	35404
550	4385	35409
551	4394	35407
552	4402	35406
553	4411	35403
554	4420	35405
555	4429	35400
556	4442	35434
557	4451	35439
558	4460	35439
559	4469	35433
560	4478	35434
561	4486	35430
562	4495	35429
563	4504	35429
564	4512	35423
565	4521	35422
566	4529	35415
567	4538	35412
568	4546	35408
569	4556	35409
570	4564	35406
571	4573	35404
572	4583	35410
573	4591	35407
574	4600	35407
575	4610	35414
576	4621	35422
577	4630	35425
578	4641	35438
579	4656	35485
580	4665	35488
581	4674	35486
582	4683	35487
583	4693	35490
584	4702	35488
585	4711	35487
586	4720	35490
587	4729	35489
588	4738	35489
589	4748	35492
590	4757	35493
591	4767	35498
592	4776	35494
593	4784	35492
594	4794	35497
595	4804	35501
596	4813	35500
597	4824	35515
598	4847	35612
599	4861	35652
600	4872	35662
601	4881	35661
602	4890	35664
603	4900	35667
604	4910	35669
605	4918	35664
606	4927	35661
607	4936	35658
608	4945	35655
609	4954	35656
610	4964	35658
611	4973	35656
612	4982	35656
613	4991	35658
614	5000	35656
615	5009	35652
616	5022	35674
617	5032	35682
618	5045	35709
619	5056	35721
620	5065	35718
621	5074	35718
622	5083	35715
623	5092	35715
624	5101	35710
625	5110	35708
626	5119	35705
627	5128	35701
628	5138	35705
629	5146	35701
630	5156	35701
631	5164	35696
632	5173	35692
633	5183	35693
634	5192	35692
635	5200	35685
636	5209	35681
637	5217	35674
638	5227	35678
639	5237	35679
640	5247	35684
641	5257	35691
642	5267	35689
643	5272	35660
644	5280	35654
645	5290	35656
646	5298	35648
647	5307	35646
648	5316	35641
649	5325	35637
650	5334	35634
651	5342	35629
652	5351	35624
653	5360	35619
654	5362	35573
655	5371	35568
656	5380	35569
657	5389	35564
658	5398	35558
659	5406	35550
660	5414	35541
661	5423	35537
662	5432	35536
663	5441	35534
664	5459	35590
665	5473	35618
666	5485	35637
667	5497	35648
668	5506	35648
669	5514	35640
670	5523	35635
671	5532	35633
672	5541	35631
673	5550	35626
674	5559	35624
675	5569	35625
676	5578	35620
677	5587	35619
678	5596	35617
679	5605	35609
680	5614	35605
681	5623	35605
682	5632	35601
683	5643	35612
684	5653	35615
685	5664	35622
686	5681	35671
687	5690	35667
688	5699	35663
689	5709	35660
690	5718	35662
691	5727	35655
692	5736	35652
693	5745	35647
694	5753	35640
695	5762	35636
696	5771	35632
697	5781	35632
698	5790	35629
699	5800	35629
700	5802	35582
701	5810	35573
702	5820	35575
703	5828	35568
704	5837	35564
705	5847	35562
706	5857	35565
707	5868	35577
708	5878	35580
709	5888	35579
710	5897	35574
711	5905	35567
712	5915	35564
713	5924	35560
714	5932	35554
715	5942	35552
716	5951	35548
717	5959	35541
718	5968	35539
719	5978	35538
720	5987	35532
721	5996	35529
722	6005	35523
723	6013	35516
724	6022	35509
725	6031	35508
726	6041	35511
727	6051	35510
728	6062	35515
729	6075	35537
730	6091	35571
731	6103	35584
732	6114	35595
733	6123	35589
734	6132	35584
735	6141	35580
736	6149	35572
737	6158	35567
738	6167	35561
739	6176	35557
740	6185	35551
741	6194	35544
742	6203	35542
743	6212	35535
744	6221	35531
745	6230	35527
746	6238	35520
747	6248	35516
748	6257	35512
749	6266	35511
750	6277	35515
751	6288	35521
752	6297	35518
753	6306	35512
754	6315	35507
755	6324	35502
756	6333	35498
757	6341	35490
758	6351	35487
759	6359	35481
760	6368	35476
761	6378	35476
762	6387	35470
763	6395	35461
764	6404	35454
765	6413	35448
766	6422	35444
767	6430	35435
768	6439	35429
769	6442	35393
770	6455	35407
771	6464	35402
772	6474	35406
773	6484	35405
774	6494	35405
775	6503	35402
776	6513	35402
777	6521	35392
778	6531	35389
779	6539	35380
780	6549	35381
781	6558	35374
782	6566	35366
783	6577	35369
784	6586	35366
785	6595	35361
786	6604	35354
787	6613	35350
788	6622	35344
789	6631	35338
790	6640	35336
791	6649	35327
792	6657	35321
793	6670	35333
794	6680	35334
795	6692	35346
796	6704	35356
797	6713	35352
798	6722	35346
799	6731	35340
800	6740	35334
801	6750	35332
802	6758	35326
803	6768	35324
804	6778	35322
805	6786	35315
806	6796	35315
807	6805	35308
808	6814	35299
809	6823	35298
810	6832	35291
811	6840	35282
812	6850	35279
813	6860	35280
814	6871	35284
815	6881	35282
816	6892	35290
817	6903	35291
818	6913	35295
819	6922	35290
820	6931	35282
821	6941	35283
822	6950	35278
823	6960	35275
824	6969	35270
825	6978	35263
826	6987	35260
827	6997	35257
828	7006	35250
829	7015	35247
830	7024	35242
831	7034	35238
832	7044	35237
833	7052	35228
834	7062	35226
835	7072	35226
836	7081	35222
837	7099	35261
838	7117	35299
839	7136	35340
840	7152	35369
841	7164	35381
842	7177	35392
843	7190	35407
844	7202	35414
845	7211	35410
846	7221	35408
847	7230	35401
848	7239	35395
849	7247	35386
850	7256	35380
851	7266	35375
852	7276	35377
853	7286	35374
854	7298	35384
855	7312	35399
856	7320	35391
857	7329	35383
858	7339	35380
859	7347	35372
860	7356	35363
861	7365	35359
862	7375	35354
863	7383	35345
864	7392	35338
865	7401	35331
866	7409	35323
867	7417	35311
868	7427	35307
869	7435	35299
870	7444	35290
871	7453	35284
872	7461	35273
873	7471	35271
874	7484	35285
875	7498	35300
876	7512	35318
877	7525	35330
878	7535	35330
879	7544	35322
880	7553	35315
881	7562	35308
882	7571	35304
883	7580	35297
884	7590	35291
885	7599	35285
886	7608	35278
887	7616	35270
888	7625	35264
889	7634	35255
890	7643	35249
891	7652	35244
892	7664	35249
893	7673	35243
894	7683	35240
895	7693	35237
896	7715	35292
897	7730	35313
898	7750	35357
899	7767	35385
900	7779	35392
901	7795	35415
902	7809	35433
903	7821	35437
904	7830	35434
905	7840	35429
906	7849	35422
907	7858	35415
908	7867	35409
909	7876	35401
910	7887	35403
911	7897	35402
912	7909	35407
913	7923	35422
914	7933	35417
915	7942	35410
916	7951	35403
917	7960	35398
918	7970	35393
919	7979	35388
920	7989	35383
921	7997	35374
922	8007	35370
923	8016	35362
924	8024	35352
925	8033	35345
926	8043	35341
927	8052	35333
928	8061	35328
929	8071	35325
930	8081	35319
931	8090	35311
932	8099	35307
933	8111	35311
934	8121	35308
935	8131	35303
936	8139	35296
937	8148	35287
938	8157	35278
939	8166	35273
940	8175	35265
941	8184	35256
942	8192	35248
943	8201	35240
944	8210	35229
945	8218	35219
946	8227	35211
947	8236	35203
948	8244	35194
949	8253	35185
950	8263	35180
951	8271	35171
952	8280	35162
953	8290	35159
954	8298	35150
955	8311	35158
956	8341	35239
957	8366	35299
958	8385	35332
959	8396	35337
960	8412	35357
961	8425	35365
962	8437	35369
963	8446	35362
964	8455	35354
965	8465	35351
966	8475	35346
967	8483	35337
968	8493	35334
969	8504	35334
970	8516	35337
971	8526	35333
972	8536	35331
973	8545	35322
974	8554	35315
975	8564	35309
976	8572	35300
977	8581	35290
978	8590	35283
979	8599	35274
980	8608	35266
981	8617	35260
982	8627	35254
983	8635	35243
984	8644	35236
985	8654	35231
986	8664	35230
987	8670	35209
988	8679	35200
989	8689	35195
990	8699	35191
991	8709	35189
992	8725	35208
993	8734	35201
994	8744	35195
995	8753	35189
996	8762	35181
997	8771	35172
998	8781	35170
999	8790	35162
1000	8801	35160
1001	8810	35152
1002	8819	35145
1003	8829	35142
1004	8838	35135
1005	8848	35130
1006	8857	35122
1007	8868	35122
1008	8882	35132
1009	8910	35198
1010	8936	35257
1011	8957	35300
1012	8969	35304
1013	8982	35308
1014	8995	35317
1015	9007	35321
1016	9017	35315
1017	9028	35313
1018	9037	35307
1019	9045	35296
1020	9055	35290
1021	9068	35297
1022	9078	35292
1023	9089	35291
1024	9099	35289
1025	9108	35280
1026	9118	35273
1027	9126	35263
1028	9135	35256
1029	9145	35249
1030	9154	35242
1031	9163	35231
1032	9172	35223
1033	9180	35214
1034	9190	35206
1035	9198	35195
1036	9206	35184
1037	9215	35175
1038	9224	35166
1039	9233	35156
1040	9241	35145
1041	9249	35135
1042	9258	35124
1043	9267	35117
1044	9277	35112
1045	9286	35105
1046	9298	35107
1047	9308	35103
1048	9317	35094
1049	9326	35085
1050	9334	35074
1051	9343	35065
1052	9353	35060
1053	9362	35051
1054	9371	35043
1055	9380	35034
1056	9389	35025
1057	9397	35015
1058	9406	35004
1059	9411	34981
1060	9420	34973
1061	9429	34964
1062	9438	34957
1063	9448	34951
1064	9457	34942
1065	9466	34936
1066	9479	34940
1067	9493	34950
1068	9527	35035
1069	9555	35096
1070	9575	35128
1071	9590	35140
1072	9604	35149
1073	9617	35157
1074	9628	35154
1075	9638	35149
1076	9647	35141
1077	9656	35134
1078	9665	35124
1079	9677	35126
1080	9687	35120
1081	9698	35118
1082	9712	35129
1083	9722	35122
1084	9732	35116
1085	9741	35108
1086	9750	35100
1087	9759	35091
1088	9768	35082
1089	9777	35072
1090	9786	35064
1091	9795	35055
1092	9804	35047
1093	9817	35053
1094	9827	35045
1095	9836	35039
1096	9845	35028
1097	9853	35016
1098	9862	35008
1099	9872	35002
1100	9881	34992
1101	9891	34988
1102	9902	34987
1103	9913	34983
1104	9922	34977
1105	9931	34966
1106	9940	34958
1107	9949	34950
1108	9959	34942
1109	9967	34932
1110	9976	34922
1111	9984	34911
1112	9993	34900
1113	10002	34891
1114	10010	34881
1115	10020	34873
1116	10028	34862
1117	10037	34852
1118	10046	34842
1119	10055	34833
1120	10063	34823
1121	10065	34789
1122	10074	34780
1123	10083	34772
1124	10092	34762
1125	10141	34890
1126	10169	34949
1127	10181	34950
1128	10198	34968
1129	10211	34973
1130	10223	34971
1131	10232	34962
1132	10241	34953
1133	10249	34943
1134	10258	34931
1135	10267	34923
1136	10276	34913
1137	10286	34908
1138	10296	34902
1139	10306	34895
1140	10317	34893
1141	10326	34885
1142	10335	34877
1143	10344	34866
1144	10353	34857
1145	10362	34849
1146	10371	34838
1147	10380	34830
1148	10389	34820
1149	10398	34811
1150	10406	34801
1151	10415	34791
1152	10425	34783
1153	10434	34774
1154	10442	34763
1155	10452	34756
1156	10460	34746
1157	10470	34738
1158	10479	34728
1159	10484	34708
1160	10493	34697
1161	10503	34691
1162	10516	34697
1163	10530	34704
1164	10540	34696
1165	10548	34686
1166	10550	34654
1167	10560	34646
1168	10569	34638
1169	10579	34631
1170	10588	34623
1171	10597	34613
1172	10606	34605
1173	10617	34601
1174	10626	34591
1175	10635	34583
1176	10644	34572
1177	10652	34563
1178	10661	34554
1179	10670	34544
1180	10679	34534
1181	10688	34526
1182	10691	34494
1183	10700	34488
1184	10714	34494
1185	10743	34551
1186	10774	34609
1187	10791	34626
1188	10804	34630
1189	10817	34634
1190	10832	34645
1191	10842	34637
1192	10851	34629
1193	10861	34621
1194	10870	34611
1195	10879	34602
1196	10888	34595
1197	10898	34586
1198	10912	34592
1199	10926	34600
1200	10937	34598
1201	10946	34588
1202	10955	34578
1203	10964	34569
1204	10966	34537
1205	10975	34526
1206	10984	34518
1207	10993	34508
1208	11001	34497
1209	11010	34487
1210	11020	34479
1211	11028	34467
1212	11036	34457
1213	11046	34448
1214	11055	34440
1215	11063	34428
1216	11072	34419
1217	11081	34409
1218	11091	34401
1219	11100	34394
1220	11117	34407
1221	11126	34399
1222	11135	34390
1223	11144	34379
1224	11153	34371
1225	11162	34361
1226	11171	34353
1227	11180	34342
1228	11188	34331
1229	11197	34321
1230	11206	34312
1231	11215	34302
1232	11224	34291
1233	11232	34281
1234	11241	34270
1235	11250	34261
1236	11259	34251
1237	11267	34239
1238	11276	34229
1239	11286	34222
1240	11294	34212
1241	11304	34205
1242	11320	34215
1243	11342	34247
1244	11363	34273
1245	11382	34292
1246	11392	34288
1247	11407	34294
1248	11420	34297
1249	11432	34296
1250	11442	34290
1251	11451	34282
1252	11460	34272
1253	11469	34262
1254	11480	34257
1255	11489	34249
1256	11500	34245
1257	11512	34243
1258	11524	34243
1259	11539	34252
1260	11557	34269
1261	11569	34269
1262	11582	34271
1263	11603	34295
1264	11619	34306
1265	11631	34305
1266	11643	34305
1267	11653	34300
1268	11663	34291
1269	11672	34280
1270	11682	34274
1271	11691	34265
1272	11702	34260
1273	11712	34255
1274	11726	34259
1275	11740	34263
1276	11749	34255
1277	11758	34245
1278	11766	34233
1279	11775	34223
1280	11785	34215
1281	11793	34203
1282	11802	34193
1283	11811	34184
1284	11821	34176
1285	11830	34167
1286	11839	34157
1287	11848	34147
1288	11857	34137
1289	11866	34126
1290	11869	34099
1291	11878	34092
1292	11887	34082
1293	11898	34076
1294	11908	34070
1295	11920	34067
1296	11938	34085
1297	11954	34094
1298	11970	34106
1299	11986	34116
1300	12001	34121
1301	12014	34124
1302	12027	34126
1303	12037	34119
1304	12048	34113
1305	12056	34101
1306	12065	34090
1307	12073	34080
1308	12082	34069
1309	12091	34058
1310	12100	34049
1311	12112	34048
1312	12128	34056
1313	12141	34060
1314	12148	34043
1315	12160	34041
1316	12170	34034
1317	12179	34023
1318	12188	34014
1319	12197	34004
1320	12206	33994
1321	12215	33985
1322	12224	33974
1323	12233	33964
1324	12242	33954
1325	12251	33944
1326	12260	33936
1327	12268	33924
1328	12277	33912
1329	12286	33902
1330	12294	33891
1331	12303	33881
1332	12314	33875
1333	12323	33866
1334	12337	33869
1335	12349	33869
1336	12358	33859
1337	12367	33849
1338	12376	33838
1339	12385	33828
1340	12393	33816
1341	12402	33807
1342	12413	33801
1343	12422	33793
1344	12431	33782
1345	12440	33772
1346	12450	33766
1347	12459	33755
1348	12468	33746
1349	12478	33736
1350	12487	33727
1351	12497	33721
1352	12506	33712
1353	12516	33702
1354	12526	33696
1355	12538	33696
1356	12554	33704
1357	12574	33722
1358	12597	33750
1359	12610	33750
1360	12621	33745
1361	12636	33752
1362	12648	33751
1363	12660	33747
1364	12670	33740
1365	12679	33730
1366	12687	33719
1367	12696	33709
1368	12706	33702
1369	12716	33694
1370	12726	33685
1371	12744	33700
1372	12762	33714
1373	12775	33714
1374	12786	33710
1375	12796	33701
1376	12806	33694
1377	12815	33684
1378	12824	33674
1379	12834	33666
1380	12844	33658
1381	12853	33648
1382	12862	33639
1383	12870	33628
1384	12880	33620
1385	12889	33609
1386	12898	33599
1387	12908	33591
1388	12918	33585
1389	12928	33577
1390	12940	33573
1391	12949	33564
1392	12958	33554
1393	12967	33544
1394	12976	33533
1395	12984	33522
